n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
4360704,206506,129167302524,27900137345184,0.0277597,17648,3811968,0.0276924,17648,3811968
4360832,206513,129171820412,27901113208992,0.0276829,17648,3811968,0.027723,17648,3811968
4360960,206521,129176338300,27902089072800,0.0277669,17648,3811968,0.0282741,17648,3811968
4361088,206528,129180856188,27903064936608,0.0277219,17648,3811968,0.0277544,17648,3811968
4361216,206535,129185374076,27904040800416,0.0277899,17648,3811968,0.0277246,17648,3811968
4361344,206542,129189891964,27905016664224,0.0279737,17648,3811968,0.0276966,17648,3811968
4361472,206549,129194409852,27905992528032,0.0276543,17648,3811968,0.0277036,17648,3811968
4361600,206556,129198927740,27906968391840,0.0276254,17648,3811968,0.0277544,17648,3811968
4361728,206563,129203445628,27907944255648,0.0276597,17648,3811968,0.0277286,17648,3811968
4361856,206570,129207963516,27908920119456,0.0276986,17648,3811968,0.0277729,17648,3811968
4361984,206577,129212481404,27909895983264,0.0276498,17648,3811968,0.0277114,17648,3811968
4362112,206584,129216999292,27910871847072,0.0276862,17648,3811968,0.0276558,17648,3811968
4362240,206592,129221517180,27911847710880,0.0278395,17648,3811968,0.0277832,17648,3811968
4362368,206599,129226035068,27912823574688,0.027701,17648,3811968,0.0277543,17648,3811968
4362496,206606,129230552956,27913799438496,0.0276889,17648,3811968,0.0276731,17648,3811968
4362624,206613,129235070844,27914775302304,0.0277526,17648,3811968,0.0277165,17648,3811968
4362752,206620,129239588732,27915751166112,0.0277363,17648,3811968,0.0277228,17648,3811968
4362880,206627,129244106620,27916727029920,0.0278762,17648,3811968,0.0277853,17648,3811968
4363008,206634,129248624508,27917702893728,0.0276837,17648,3811968,0.0277444,17648,3811968
4363136,206641,129253142396,27918678757536,0.0276684,17648,3811968,0.0276783,17648,3811968
4363264,206648,129257660284,27919654621344,0.0277361,17648,3811968,0.0279343,17648,3811968
4363392,206656,129262178172,27920630485152,0.0276642,17648,3811968,0.0277884,17648,3811968
4363520,206663,129266696060,27921606348960,0.0277341,17648,3811968,0.0276581,17648,3811968
4363648,206670,129271213948,27922582212768,0.0276385,17648,3811968,0.0276614,17648,3811968
4363776,206677,129275731836,27923558076576,0.0276757,17648,3811968,0.0276676,17648,3811968
4363904,206684,129280249724,27924533940384,0.0276765,17648,3811968,0.0277161,17648,3811968
4364032,206691,129284767612,27925509804192,0.0277101,17648,3811968,0.027686,17648,3811968
4364160,206698,129289285500,27926485668000,0.0276979,17648,3811968,0.0276266,17648,3811968
4364288,206705,129293803388,27927461531808,0.0278004,17648,3811968,0.0277645,17648,3811968
4364416,206712,129298321276,27928437395616,0.0277021,17648,3811968,0.0276729,17648,3811968
4364544,206719,129302839164,27929413259424,0.0276895,17648,3811968,0.0276997,17648,3811968
4364672,206727,129307357052,27930389123232,0.0276475,17648,3811968,0.0276721,17648,3811968
4364800,206734,129311874940,27931364987040,0.0277139,17648,3811968,0.027696,17648,3811968
4364928,206741,129316392828,27932340850848,0.0276952,17648,3811968,0.0276426,17648,3811968
4365056,206748,129320910716,27933316714656,0.0277615,17648,3811968,0.0278464,17648,3811968
4365184,206755,129325428604,27934292578464,0.0277979,17648,3811968,0.0276921,17648,3811968
4365312,206762,129329946492,27935268442272,0.0277187,17648,3811968,0.0278141,17648,3811968
4365440,206769,129334464380,27936244306080,0.0277187,17648,3811968,0.0277976,17648,3811968
4365568,206776,129338982268,27937220169888,0.0277081,17648,3811968,0.0281574,17648,3811968
4365696,206783,129343500156,27938196033696,0.0276897,17648,3811968,0.0276919,17648,3811968
4365824,206790,129348018044,27939171897504,0.027703,17648,3811968,0.0276707,17648,3811968
4365952,206798,129352535932,27940147761312,0.0277058,17648,3811968,0.0276672,17648,3811968
4366080,206805,129357053820,27941123625120,0.0276665,17648,3811968,0.0276649,17648,3811968
4366208,206812,129361571708,27942099488928,0.027735,17648,3811968,0.0277117,17648,3811968
4366336,206819,129366089596,27943075352736,0.0277111,17648,3811968,0.0277398,17648,3811968
4366464,206826,129370607484,27944051216544,0.0276719,17648,3811968,0.0277221,17648,3811968
4366592,206833,129375125372,27945027080352,0.0276837,17648,3811968,0.0276691,17648,3811968
4366720,206840,129379643260,27946002944160,0.0278127,17648,3811968,0.027819,17648,3811968
4366848,206847,129384161148,27946978807968,0.0278188,17648,3811968,0.0277963,17648,3811968
4366976,206854,129388679036,27947954671776,0.0277713,17648,3811968,0.0276537,17648,3811968
4367104,206862,129393196924,27948930535584,0.0277562,17648,3811968,0.027665,17648,3811968
4367232,206869,129397714812,27949906399392,0.028017,17648,3811968,0.0277123,17648,3811968
4367360,206876,129402232700,27950882263200,0.0276885,17648,3811968,0.0276614,17648,3811968
4367488,206883,129406750588,27951858127008,0.027817,17648,3811968,0.0276775,17648,3811968
4367616,206890,129411268476,27952833990816,0.0277367,17648,3811968,0.0279809,17648,3811968
4367744,206897,129415786364,27953809854624,0.0281277,17648,3811968,0.027852,17648,3811968
4367872,206904,129420304252,27954785718432,0.0276713,17648,3811968,0.0276912,17648,3811968
4368000,206911,129424822140,27955761582240,0.0276374,17648,3811968,0.0276333,17648,3811968
4368128,206918,129429340028,27956737446048,0.0277129,17648,3811968,0.0277355,17648,3811968
4368256,206925,129433857916,27957713309856,0.0277081,17648,3811968,0.0277581,17648,3811968
4368384,206933,129438375804,27958689173664,0.0277302,17648,3811968,0.0277168,17648,3811968
4368512,206940,129442893692,27959665037472,0.0277853,17648,3811968,0.0277716,17648,3811968
4368640,206947,129447411580,27960640901280,0.0277498,17648,3811968,0.0277907,17648,3811968
4368768,206954,129451929468,27961616765088,0.0276684,17648,3811968,0.0277155,17648,3811968
4368896,206961,129456447356,27962592628896,0.0277257,17648,3811968,0.0276893,17648,3811968
4369024,206968,129460965244,27963568492704,0.0276774,17648,3811968,0.0276589,17648,3811968
4369152,206975,129465483132,27964544356512,0.0276765,17648,3811968,0.0277049,17648,3811968
4369280,206982,129470001020,27965520220320,0.0277112,17648,3811968,0.0277134,17648,3811968
4369408,206989,129474518908,27966496084128,0.027684,17648,3811968,0.027702,17648,3811968
4369536,206997,129479036796,27967471947936,0.0277974,17648,3811968,0.027796,17648,3811968
4369664,207004,129483554684,27968447811744,0.0277755,17648,3811968,0.0277098,17648,3811968
4369792,207011,129488072572,27969423675552,0.0277493,17648,3811968,0.0276832,17648,3811968
4369920,207018,129492590460,27970399539360,0.027819,17648,3811968,0.0277525,17648,3811968
4370048,207025,129497108348,27971375403168,0.0277512,17648,3811968,0.0277103,17648,3811968
4370176,207032,129501626236,27972351266976,0.0277006,17648,3811968,0.0277855,17648,3811968
4370304,207039,129506144124,27973327130784,0.0277214,17648,3811968,0.0276766,17648,3811968
4370432,207046,129510662012,27974302994592,0.0276777,17648,3811968,0.0276966,17648,3811968
4370560,207053,129515179900,27975278858400,0.0277913,17648,3811968,0.0277724,17648,3811968
4370688,207061,129519697788,27976254722208,0.0276638,17648,3811968,0.0276655,17648,3811968
4370816,207068,129524215676,27977230586016,0.0277084,17648,3811968,0.0277353,17648,3811968
4370944,207075,129528733564,27978206449824,0.0277134,17648,3811968,0.0276891,17648,3811968
4371072,207082,129533251452,27979182313632,0.027707,17648,3811968,0.0276905,17648,3811968
4371200,207089,129537769340,27980158177440,0.0276508,17648,3811968,0.0276543,17648,3811968
4371328,207096,129542287228,27981134041248,0.0276247,17648,3811968,0.0276916,17648,3811968
4371456,207103,129546805116,27982109905056,0.027667,17648,3811968,0.0276212,17648,3811968
4371584,207110,129551323004,27983085768864,0.0277689,17648,3811968,0.0278197,17648,3811968
4371712,207117,129555840892,27984061632672,0.0276957,17648,3811968,0.0276844,17648,3811968
4371840,207124,129560358780,27985037496480,0.0277497,17648,3811968,0.0276868,17648,3811968
4371968,207132,129564876668,27986013360288,0.027742,17648,3811968,0.0276409,17648,3811968
4372096,207139,129569394556,27986989224096,0.0277013,17648,3811968,0.0276305,17648,3811968
4372224,207146,129573912444,27987965087904,0.0276559,17648,3811968,0.028187,17648,3811968
4372352,207153,129578430332,27988940951712,0.0277359,17648,3811968,0.0281269,17648,3811968
4372480,207160,129582948220,27989916815520,0.0276215,17648,3811968,0.0276918,17648,3811968
4372608,207167,129587466108,27990892679328,0.0276829,17648,3811968,0.0276985,17648,3811968
4372736,207174,129591983996,27991868543136,0.0276389,17648,3811968,0.0276062,17648,3811968
4372864,207181,129596501884,27992844406944,0.0275958,17648,3811968,0.0275969,17648,3811968
4372992,207188,129601019772,27993820270752,0.0277327,17648,3811968,0.0277189,17648,3811968
4373120,207195,129605537660,27994796134560,0.0276797,17648,3811968,0.0276525,17648,3811968
4373248,207202,129610055548,27995771998368,0.0276452,17648,3811968,0.0276726,17648,3811968
4373376,207210,129614573436,27996747862176,0.0277062,17648,3811968,0.0276388,17648,3811968
4373504,207217,129619091324,27997723725984,0.0277292,17648,3811968,0.0277728,17648,3811968
4373632,207224,129623609212,27998699589792,0.0277096,17648,3811968,0.0276776,17648,3811968
4373760,207231,129628127100,27999675453600,0.0276695,17648,3811968,0.0276259,17648,3811968
4373888,207238,129632644988,28000651317408,0.0276881,17648,3811968,0.0276516,17648,3811968
4374016,207245,129637162876,28001627181216,0.0276977,17648,3811968,0.0276819,17648,3811968
4374144,207252,129641680764,28002603045024,0.0276778,17648,3811968,0.0276016,17648,3811968
4374272,207259,129646198652,28003578908832,0.0276859,17648,3811968,0.02763,17648,3811968
4374400,207266,129650716540,28004554772640,0.0277254,17648,3811968,0.0277024,17648,3811968
4374528,207273,129655234428,28005530636448,0.0276434,17648,3811968,0.0276388,17648,3811968
4374656,207280,129659752316,28006506500256,0.0276351,17648,3811968,0.0276659,17648,3811968
4374784,207288,129664270204,28007482364064,0.0278095,17648,3811968,0.0277569,17648,3811968
4374912,207295,129668788092,28008458227872,0.0276654,17648,3811968,0.027676,17648,3811968
4375040,207302,129673305980,28009434091680,0.027632,17648,3811968,0.0276175,17648,3811968
4375168,207309,129677823868,28010409955488,0.0276816,17648,3811968,0.0276865,17648,3811968
4375296,207316,129682341756,28011385819296,0.0277092,17648,3811968,0.0276771,17648,3811968
4375424,207323,129686859644,28012361683104,0.0277962,17648,3811968,0.0277549,17648,3811968
4375552,207330,129691377532,28013337546912,0.027666,17648,3811968,0.0276123,17648,3811968
4375680,207337,129695895420,28014313410720,0.0276663,17648,3811968,0.0276656,17648,3811968
4375808,207344,129700413308,28015289274528,0.0277207,17648,3811968,0.0277147,17648,3811968
4375936,207351,129704931196,28016265138336,0.0276426,17648,3811968,0.0276478,17648,3811968
4376064,207359,129709449084,28017241002144,0.0276765,17648,3811968,0.0276709,17648,3811968
4376192,207366,129713966972,28018216865952,0.0277143,17648,3811968,0.0276889,17648,3811968
4376320,207373,129718484860,28019192729760,0.0281836,17648,3811968,0.0276859,17648,3811968
4376448,207380,129723002748,28020168593568,0.0277667,17648,3811968,0.0281772,17648,3811968
4376576,207387,129727520636,28021144457376,0.0277637,17648,3811968,0.0282486,17648,3811968
4376704,207394,129732038524,28022120321184,0.0276944,17648,3811968,0.0277389,17648,3811968
4376832,207401,129736556412,28023096184992,0.0277648,17648,3811968,0.0277434,17648,3811968
4376960,207408,129741074300,28024072048800,0.0276819,17648,3811968,0.0276943,17648,3811968
4377088,207415,129745592188,28025047912608,0.027699,17648,3811968,0.0277072,17648,3811968
4377216,207422,129750110076,28026023776416,0.0277344,17648,3811968,0.027687,17648,3811968
4377344,207430,129754627964,28026999640224,0.0276631,17648,3811968,0.0277357,17648,3811968
4377472,207437,129759145852,28027975504032,0.0276873,17648,3811968,0.0276877,17648,3811968
4377600,207444,129763663740,28028951367840,0.0276517,17648,3811968,0.0276509,17648,3811968
4377728,207451,129768181628,28029927231648,0.0277015,17648,3811968,0.0277336,17648,3811968
4377856,207458,129772699516,28030903095456,0.0276957,17648,3811968,0.0277495,17648,3811968
4377984,207465,129777217404,28031878959264,0.0276941,17648,3811968,0.0277165,17648,3811968
4378112,207472,129781735292,28032854823072,0.0276323,17648,3811968,0.0276915,17648,3811968
4378240,207479,129786253180,28033830686880,0.0277695,17648,3811968,0.0276801,17648,3811968
4378368,207486,129790771068,28034806550688,0.027713,17648,3811968,0.0277253,17648,3811968
4378496,207493,129795288956,28035782414496,0.0277148,17648,3811968,0.0277618,17648,3811968
4378624,207501,129799806844,28036758278304,0.027754,17648,3811968,0.027674,17648,3811968
4378752,207508,129804324732,28037734142112,0.0276387,17648,3811968,0.0276525,17648,3811968
4378880,207515,129808842620,28038710005920,0.0276824,17648,3811968,0.0277755,17648,3811968
4379008,207522,129813360508,28039685869728,0.0276721,17648,3811968,0.0276135,17648,3811968
4379136,207529,129817878396,28040661733536,0.0276594,17648,3811968,0.0277245,17648,3811968
4379264,207536,129822396284,28041637597344,0.0276682,17648,3811968,0.0277142,17648,3811968
4379392,207543,129826914172,28042613461152,0.0277035,17648,3811968,0.0277048,17648,3811968
4379520,207550,129831432060,28043589324960,0.027691,17648,3811968,0.0277123,17648,3811968
4379648,207557,129835949948,28044565188768,0.0277121,17648,3811968,0.0277692,17648,3811968
4379776,207564,129840467836,28045541052576,0.0276838,17648,3811968,0.0276388,17648,3811968
4379904,207572,129844985724,28046516916384,0.027695,17648,3811968,0.0276685,17648,3811968
4380032,207579,129849503612,28047492780192,0.0277921,17648,3811968,0.0277013,17648,3811968
4380160,207586,129854021500,28048468644000,0.0277053,17648,3811968,0.0276712,17648,3811968
4380288,207593,129858539388,28049444507808,0.0277658,17648,3811968,0.0277564,17648,3811968
4380416,207600,129863057276,28050420371616,0.0277265,17648,3811968,0.0276946,17648,3811968
4380544,207607,129867575164,28051396235424,0.0276764,17648,3811968,0.0276742,17648,3811968
4380672,207614,129872093052,28052372099232,0.0277428,17648,3811968,0.0276892,17648,3811968
4380800,207621,129876610940,28053347963040,0.0276693,17648,3811968,0.0277629,17648,3811968
4380928,207628,129881128828,28054323826848,0.0277012,17648,3811968,0.027773,17648,3811968
4381056,207635,129885646716,28055299690656,0.0277298,17648,3811968,0.0277198,17648,3811968
4381184,207643,129890164604,28056275554464,0.027708,17648,3811968,0.0277224,17648,3811968
4381312,207650,129894682492,28057251418272,0.0277221,17648,3811968,0.0276657,17648,3811968
4381440,207657,129899200380,28058227282080,0.0277364,17648,3811968,0.0277971,17648,3811968
4381568,207664,129903718268,28059203145888,0.0276951,17648,3811968,0.0277028,17648,3811968
4381696,207671,129908236156,28060179009696,0.0277415,17648,3811968,0.0276676,17648,3811968
4381824,207678,129912754044,28061154873504,0.0276628,17648,3811968,0.0277155,17648,3811968
4381952,207685,129917271932,28062130737312,0.0276912,17648,3811968,0.0277139,17648,3811968
4382080,207692,129921789820,28063106601120,0.0277692,17648,3811968,0.0277639,17648,3811968
4382208,207699,129926307708,28064082464928,0.0277666,17648,3811968,0.0277522,17648,3811968
4382336,207706,129930825596,28065058328736,0.0276536,17648,3811968,0.0277006,17648,3811968
4382464,207714,129935343484,28066034192544,0.0277262,17648,3811968,0.0277705,17648,3811968
4382592,207721,129939861372,28067010056352,0.0276687,17648,3811968,0.027677,17648,3811968
4382720,207728,129944379260,28067985920160,0.0276898,17648,3811968,0.0275977,17648,3811968
4382848,207735,129948897148,28068961783968,0.0281799,17648,3811968,0.027695,17648,3811968
4382976,207742,129953415036,28069937647776,0.0277011,17648,3811968,0.0277391,17648,3811968
4383104,207749,129957932924,28070913511584,0.0277796,17648,3811968,0.0283272,17648,3811968
4383232,207756,129962450812,28071889375392,0.0277289,17648,3811968,0.0282186,17648,3811968
4383360,207763,129966968700,28072865239200,0.0276967,17648,3811968,0.0276687,17648,3811968
4383488,207770,129971486588,28073841103008,0.0276637,17648,3811968,0.0280057,17648,3811968
4383616,207777,129976004476,28074816966816,0.0276887,17648,3811968,0.0276456,17648,3811968
4383744,207785,129980522364,28075792830624,0.0276788,17648,3811968,0.0276627,17648,3811968
4383872,207792,129985040252,28076768694432,0.0276588,17648,3811968,0.0276956,17648,3811968
4384000,207799,129989558140,28077744558240,0.027946,17648,3811968,0.0276838,17648,3811968
4384128,207806,129994076028,28078720422048,0.0276847,17648,3811968,0.0277085,17648,3811968
4384256,207813,129998593916,28079696285856,0.02767,17648,3811968,0.0277016,17648,3811968
4384384,207820,130003111804,28080672149664,0.0276821,17648,3811968,0.0276761,17648,3811968
4384512,207827,130007629692,28081648013472,0.0277031,17648,3811968,0.0276608,17648,3811968
4384640,207834,130012147580,28082623877280,0.0276819,17648,3811968,0.0276482,17648,3811968
4384768,207841,130016665468,28083599741088,0.0276819,17648,3811968,0.0276503,17648,3811968
4384896,207848,130021183356,28084575604896,0.0277281,17648,3811968,0.0276512,17648,3811968
4385024,207856,130025701244,28085551468704,0.0277756,17648,3811968,0.0277213,17648,3811968
4385152,207863,130030219132,28086527332512,0.0277787,17648,3811968,0.0277023,17648,3811968
4385280,207870,130034737020,28087503196320,0.0276972,17648,3811968,0.027695,17648,3811968
4385408,207877,130039254908,28088479060128,0.0277042,17648,3811968,0.0277693,17648,3811968
4385536,207884,130043772796,28089454923936,0.0277373,17648,3811968,0.0276704,17648,3811968
4385664,207891,130048290684,28090430787744,0.0276649,17648,3811968,0.0276808,17648,3811968
4385792,207898,130052808572,28091406651552,0.0277017,17648,3811968,0.027667,17648,3811968
4385920,207905,130057326460,28092382515360,0.0276481,17648,3811968,0.0276506,17648,3811968
4386048,207912,130061844348,28093358379168,0.0276266,17648,3811968,0.0276153,17648,3811968
4386176,207919,130066362236,28094334242976,0.0277367,17648,3811968,0.0277083,17648,3811968
4386304,207927,130070880124,28095310106784,0.0277413,17648,3811968,0.0277955,17648,3811968
4386432,207934,130075398012,28096285970592,0.0276607,17648,3811968,0.0276894,17648,3811968
4386560,207941,130079915900,28097261834400,0.0277104,17648,3811968,0.0277545,17648,3811968
4386688,207948,130084433788,28098237698208,0.027703,17648,3811968,0.0276612,17648,3811968
4386816,207955,130088951676,28099213562016,0.0276706,17648,3811968,0.0276896,17648,3811968
4386944,207962,130093469564,28100189425824,0.0276417,17648,3811968,0.0276486,17648,3811968
4387072,207969,130097987452,28101165289632,0.0278117,17648,3811968,0.0277628,17648,3811968
4387200,207976,130102505340,28102141153440,0.0278017,17648,3811968,0.0276901,17648,3811968
4387328,207983,130107023228,28103117017248,0.0277821,17648,3811968,0.0277183,17648,3811968
4387456,207990,130111541116,28104092881056,0.0277521,17648,3811968,0.0277557,17648,3811968
4387584,207998,130116059004,28105068744864,0.0276941,17648,3811968,0.0276704,17648,3811968
4387712,208005,130120576892,28106044608672,0.0276684,17648,3811968,0.0276586,17648,3811968
4387840,208012,130125094780,28107020472480,0.0276982,17648,3811968,0.027685,17648,3811968
4387968,208019,130129612668,28107996336288,0.027689,17648,3811968,0.0276686,17648,3811968
4388096,208026,130134130556,28108972200096,0.0276805,17648,3811968,0.0276696,17648,3811968
4388224,208033,130138648444,28109948063904,0.0276873,17648,3811968,0.0276998,17648,3811968
4388352,208040,130143166332,28110923927712,0.0277373,17648,3811968,0.0277486,17648,3811968
4388480,208047,130147684220,28111899791520,0.027672,17648,3811968,0.0276635,17648,3811968
4388608,208054,130152202108,28112875655328,0.0277057,17648,3811968,0.0276626,17648,3811968
4388736,208061,130156719996,28113851519136,0.0276518,17648,3811968,0.0276755,17648,3811968
4388864,208068,130161237884,28114827382944,0.0276734,17648,3811968,0.0276651,17648,3811968
4388992,208076,130165755772,28115803246752,0.0277784,17648,3811968,0.0278175,17648,3811968
4389120,208083,130170273660,28116779110560,0.0276347,17648,3811968,0.0277131,17648,3811968
4389248,208090,130174791548,28117754974368,0.0277978,17648,3811968,0.0277032,17648,3811968
4389376,208097,130179309436,28118730838176,0.027728,17648,3811968,0.0276994,17648,3811968
4389504,208104,130183827324,28119706701984,0.0281909,17648,3811968,0.0277137,17648,3811968
4389632,208111,130188345212,28120682565792,0.0276375,17648,3811968,0.0277116,17648,3811968
4389760,208118,130192863100,28121658429600,0.0276688,17648,3811968,0.0277411,17648,3811968
4389888,208125,130197380988,28122634293408,0.0276611,17648,3811968,0.0277168,17648,3811968
4390016,208132,130201898876,28123610157216,0.0277687,17648,3811968,0.027777,17648,3811968
4390144,208139,130206416764,28124586021024,0.0277033,17648,3811968,0.0276884,17648,3811968
4390272,208147,130210934652,28125561884832,0.0276913,17648,3811968,0.0276552,17648,3811968
4390400,208154,130215452540,28126537748640,0.0276362,17648,3811968,0.0279335,17648,3811968
4390528,208161,130219970428,28127513612448,0.0276894,17648,3811968,0.0276651,17648,3811968
4390656,208168,130224488316,28128489476256,0.0277221,17648,3811968,0.0276927,17648,3811968
4390784,208175,130229006204,28129465340064,0.0277042,17648,3811968,0.0277434,17648,3811968
4390912,208182,130233524092,28130441203872,0.0276652,17648,3811968,0.027673,17648,3811968
4391040,208189,130238041980,28131417067680,0.0276832,17648,3811968,0.0276519,17648,3811968
4391168,208196,130242559868,28132392931488,0.0276293,17648,3811968,0.0276135,17648,3811968
4391296,208203,130247077756,28133368795296,0.0277129,17648,3811968,0.0276984,17648,3811968
4391424,208210,130251595644,28134344659104,0.0276735,17648,3811968,0.0276668,17648,3811968
4391552,208218,130256113532,28135320522912,0.0278418,17648,3811968,0.0277553,17648,3811968
4391680,208225,130260631420,28136296386720,0.0277548,17648,3811968,0.0277912,17648,3811968
4391808,208232,130265149308,28137272250528,0.0276856,17648,3811968,0.0276767,17648,3811968
4391936,208239,130269667196,28138248114336,0.028049,17648,3811968,0.0278644,17648,3811968
4392064,208246,130274185084,28139223978144,0.0277297,17648,3811968,0.0277811,17648,3811968
4392192,208253,130278702972,28140199841952,0.0277372,17648,3811968,0.0276972,17648,3811968
4392320,208260,130283220860,28141175705760,0.0277043,17648,3811968,0.0276588,17648,3811968
4392448,208267,130287738748,28142151569568,0.0276476,17648,3811968,0.0277078,17648,3811968
4392576,208274,130292256636,28143127433376,0.0277435,17648,3811968,0.0277446,17648,3811968
4392704,208282,130296774524,28144103297184,0.027671,17648,3811968,0.0276181,17648,3811968
4392832,208289,130301292412,28145079160992,0.0277458,17648,3811968,0.0276855,17648,3811968
4392960,208296,130305810300,28146055024800,0.0276699,17648,3811968,0.0276524,17648,3811968
4393088,208303,130310328188,28147030888608,0.0276658,17648,3811968,0.0276037,17648,3811968
4393216,208310,130314846076,28148006752416,0.0276473,17648,3811968,0.0276599,17648,3811968
4393344,208317,130319363964,28148982616224,0.0276594,17648,3811968,0.0276726,17648,3811968
4393472,208324,130323881852,28149958480032,0.0276555,17648,3811968,0.0277292,17648,3811968
4393600,208331,130328399740,28150934343840,0.0277531,17648,3811968,0.0277324,17648,3811968
4393728,208338,130332917628,28151910207648,0.0276674,17648,3811968,0.0276543,17648,3811968
4393856,208345,130337435516,28152886071456,0.0277565,17648,3811968,0.0276876,17648,3811968
4393984,208352,130341953404,28153861935264,0.0277635,17648,3811968,0.0282386,17648,3811968
4394112,208360,130346471292,28154837799072,0.0277116,17648,3811968,0.0282005,17648,3811968
4394240,208367,130350989180,28155813662880,0.0276394,17648,3811968,0.0281542,17648,3811968
4394368,208374,130355507068,28156789526688,0.0276648,17648,3811968,0.0280121,17648,3811968
4394496,208381,130360024956,28157765390496,0.0276918,17648,3811968,0.0276082,17648,3811968
4394624,208388,130364542844,28158741254304,0.0277556,17648,3811968,0.0277196,17648,3811968
4394752,208395,130369060732,28159717118112,0.0277193,17648,3811968,0.0276738,17648,3811968
4394880,208402,130373578620,28160692981920,0.02772,17648,3811968,0.0277348,17648,3811968
4395008,208409,130378096508,28161668845728,0.0276423,17648,3811968,0.0277016,17648,3811968
4395136,208416,130382614396,28162644709536,0.0276726,17648,3811968,0.0276185,17648,3811968
4395264,208423,130387132284,28163620573344,0.0276555,17648,3811968,0.0276011,17648,3811968
4395392,208431,130391650172,28164596437152,0.0276491,17648,3811968,0.0276721,17648,3811968
4395520,208438,130396168060,28165572300960,0.0277011,17648,3811968,0.0276538,17648,3811968
4395648,208445,130400685948,28166548164768,0.027625,17648,3811968,0.0276813,17648,3811968
4395776,208452,130405203836,28167524028576,0.0277562,17648,3811968,0.0277079,17648,3811968
4395904,208459,130409721724,28168499892384,0.0278309,17648,3811968,0.0277504,17648,3811968
4396032,208466,130414239612,28169475756192,0.0277727,17648,3811968,0.0276721,17648,3811968
4396160,208473,130418757500,28170451620000,0.0276545,17648,3811968,0.0276628,17648,3811968
4396288,208480,130423275388,28171427483808,0.0276629,17648,3811968,0.0277192,17648,3811968
4396416,208487,130427793276,28172403347616,0.0276649,17648,3811968,0.0277362,17648,3811968
4396544,208494,130432311164,28173379211424,0.0276883,17648,3811968,0.0276631,17648,3811968
4396672,208502,130436829052,28174355075232,0.0276651,17648,3811968,0.0276143,17648,3811968
4396800,208509,130441346940,28175330939040,0.0277134,17648,3811968,0.0276775,17648,3811968
4396928,208516,130445864828,28176306802848,0.0278116,17648,3811968,0.0277977,17648,3811968
4397056,208523,130450382716,28177282666656,0.0276469,17648,3811968,0.0276367,17648,3811968
4397184,208530,130454900604,28178258530464,0.0277102,17648,3811968,0.0276734,17648,3811968
4397312,208537,130459418492,28179234394272,0.027659,17648,3811968,0.027614,17648,3811968
4397440,208544,130463936380,28180210258080,0.0276829,17648,3811968,0.0277261,17648,3811968
4397568,208551,130468454268,28181186121888,0.027699,17648,3811968,0.027657,17648,3811968
4397696,208558,130472972156,28182161985696,0.0277684,17648,3811968,0.0277316,17648,3811968
4397824,208565,130477490044,28183137849504,0.0277349,17648,3811968,0.0278157,17648,3811968
4397952,208573,130482007932,28184113713312,0.0276714,17648,3811968,0.027683,17648,3811968
4398080,208580,130486525820,28185089577120,0.0277394,17648,3811968,0.0276971,17648,3811968
4398208,208587,130491043708,28186065440928,0.0277596,17648,3811968,0.0276965,17648,3811968
4398336,208594,130495561596,28187041304736,0.0276533,17648,3811968,0.0281652,17648,3811968
4398464,208601,130500079484,28188017168544,0.0276605,17648,3811968,0.0281896,17648,3811968
4398592,208608,130504597372,28188993032352,0.027665,17648,3811968,0.0276559,17648,3811968
4398720,208615,130509115260,28189968896160,0.0277051,17648,3811968,0.0277195,17648,3811968
4398848,208622,130513633148,28190944759968,0.0277057,17648,3811968,0.0277058,17648,3811968
4398976,208629,130518151036,28191920623776,0.0276853,17648,3811968,0.0276263,17648,3811968
4399104,208636,130522668924,28192896487584,0.0276779,17648,3811968,0.0277171,17648,3811968
4399232,208644,130527186812,28193872351392,0.0276181,17648,3811968,0.0276228,17648,3811968
4399360,208651,130531704700,28194848215200,0.0276456,17648,3811968,0.0276142,17648,3811968
4399488,208658,130536222588,28195824079008,0.0276735,17648,3811968,0.0276114,17648,3811968
4399616,208665,130540740476,28196799942816,0.0277084,17648,3811968,0.0276827,17648,3811968
4399744,208672,130545258364,28197775806624,0.0276634,17648,3811968,0.0276551,17648,3811968
4399872,208679,130549776252,28198751670432,0.0277995,17648,3811968,0.0277257,17648,3811968
4400000,208686,130554294140,28199727534240,0.0276835,17648,3811968,0.0276892,17648,3811968
4400128,208693,130558812028,28200703398048,0.027637,17648,3811968,0.0275826,17648,3811968
4400256,208700,130563329916,28201679261856,0.0276752,17648,3811968,0.0276867,17648,3811968
4400384,208707,130567847804,28202655125664,0.0277632,17648,3811968,0.0276854,17648,3811968
4400512,208714,130572365692,28203630989472,0.0277038,17648,3811968,0.0276902,17648,3811968
4400640,208722,130576883580,28204606853280,0.0277483,17648,3811968,0.0277895,17648,3811968
4400768,208729,130581401468,28205582717088,0.0277061,17648,3811968,0.0275945,17648,3811968
4400896,208736,130585919356,28206558580896,0.0276857,17648,3811968,0.0277172,17648,3811968
4401024,208743,130590437244,28207534444704,0.0277068,17648,3811968,0.0277067,17648,3811968
4401152,208750,130594955132,28208510308512,0.0276527,17648,3811968,0.0276269,17648,3811968
4401280,208757,130599473020,28209486172320,0.0276508,17648,3811968,0.0279964,17648,3811968
