n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
11687936,5706.34,2063114258,247573710960,0.000263805,94,11280
11688064,5706.41,2063138322,247576598640,0.000263183,94,11280
11688192,5706.48,2063162386,247579486320,0.000263961,94,11280
11688320,5706.54,2063186450,247582374000,0.000264239,94,11280
11688448,5706.61,2063210514,247585261680,0.000262285,94,11280
11688576,5706.68,2063234578,247588149360,0.000262447,94,11280
11688704,5706.75,2063258642,247591037040,0.000265429,94,11280
11688832,5706.81,2063282706,247593924720,0.000265235,94,11280
11688960,5706.88,2063306770,247596812400,0.000265833,94,11280
11689088,5706.95,2063330834,247599700080,0.000263797,94,11280
11689216,5707.02,2063354898,247602587760,0.000264792,94,11280
11689344,5707.08,2063378962,247605475440,0.000263445,94,11280
11689472,5707.15,2063403026,247608363120,0.000266456,94,11280
11689600,5707.22,2063427090,247611250800,0.000262468,94,11280
11689728,5707.29,2063451154,247614138480,0.000262803,94,11280
11689856,5707.35,2063475218,247617026160,0.000263821,94,11280
11689984,5707.42,2063499282,247619913840,0.000265435,94,11280
11690112,5707.49,2063523346,247622801520,0.000263967,94,11280
11690240,5707.56,2063547410,247625689200,0.000262301,94,11280
11690368,5707.62,2063571474,247628576880,0.000262849,94,11280
11690496,5707.69,2063595538,247631464560,0.000263483,94,11280
11690624,5707.76,2063619602,247634352240,0.000264177,94,11280
11690752,5707.83,2063643666,247637239920,0.000263393,94,11280
11690880,5707.89,2063667730,247640127600,0.000262468,94,11280
11691008,5707.96,2063691794,247643015280,0.000262131,94,11280
11691136,5708.03,2063715858,247645902960,0.000262766,94,11280
11691264,5708.1,2063739922,247648790640,0.000262421,94,11280
11691392,5708.16,2063763986,247651678320,0.000262903,94,11280
11691520,5708.23,2063788050,247654566000,0.000262778,94,11280
11691648,5708.3,2063812114,247657453680,0.000262116,94,11280
11691776,5708.37,2063836178,247660341360,0.000264168,94,11280
11691904,5708.43,2063860242,247663229040,0.000262512,94,11280
11692032,5708.5,2063884306,247666116720,0.000262709,94,11280
11692160,5708.57,2063908370,247669004400,0.000263109,94,11280
11692288,5708.63,2063932434,247671892080,0.000264209,94,11280
11692416,5708.7,2063956498,247674779760,0.000264506,94,11280
11692544,5708.77,2063980562,247677667440,0.000263207,94,11280
11692672,5708.84,2064004626,247680555120,0.000262547,94,11280
11692800,5708.9,2064028690,247683442800,0.000263222,94,11280
11692928,5708.97,2064052754,247686330480,0.000261835,94,11280
11693056,5709.04,2064076818,247689218160,0.000262059,94,11280
11693184,5709.11,2064100882,247692105840,0.000261634,94,11280
11693312,5709.17,2064124946,247694993520,0.000262403,94,11280
11693440,5709.24,2064149010,247697881200,0.000262742,94,11280
11693568,5709.31,2064173074,247700768880,0.000262369,94,11280
11693696,5709.38,2064197138,247703656560,0.000264807,94,11280
11693824,5709.44,2064221202,247706544240,0.000263123,94,11280
11693952,5709.51,2064245266,247709431920,0.000264887,94,11280
11694080,5709.58,2064269330,247712319600,0.000262715,94,11280
11694208,5709.65,2064293394,247715207280,0.000263928,94,11280
11694336,5709.71,2064317458,247718094960,0.000263127,94,11280
11694464,5709.78,2064341522,247720982640,0.000262226,94,11280
11694592,5709.85,2064365586,247723870320,0.000262761,94,11280
11694720,5709.92,2064389650,247726758000,0.000261833,94,11280
11694848,5709.98,2064413714,247729645680,0.00026506,94,11280
11694976,5710.05,2064437778,247732533360,0.000263832,94,11280
11695104,5710.12,2064461842,247735421040,0.000263572,94,11280
11695232,5710.19,2064485906,247738308720,0.000262826,94,11280
11695360,5710.25,2064509970,247741196400,0.000263428,94,11280
11695488,5710.32,2064534034,247744084080,0.000263228,94,11280
11695616,5710.39,2064558098,247746971760,0.000263394,94,11280
11695744,5710.46,2064582162,247749859440,0.000261848,94,11280
11695872,5710.52,2064606226,247752747120,0.000261965,94,11280
11696000,5710.59,2064630290,247755634800,0.000263404,94,11280
11696128,5710.66,2064654354,247758522480,0.000263177,94,11280
11696256,5710.73,2064678418,247761410160,0.000262346,94,11280
11696384,5710.79,2064702482,247764297840,0.000262084,94,11280
11696512,5710.86,2064726546,247767185520,0.00026263,94,11280
11696640,5710.93,2064750610,247770073200,0.000263362,94,11280
11696768,5711,2064774674,247772960880,0.000262528,94,11280
11696896,5711.06,2064798738,247775848560,0.00026509,94,11280
11697024,5711.13,2064822802,247778736240,0.000262165,94,11280
11697152,5711.2,2064846866,247781623920,0.000262475,94,11280
11697280,5711.27,2064870930,247784511600,0.000263622,94,11280
11697408,5711.33,2064894994,247787399280,0.000262671,94,11280
11697536,5711.4,2064919058,247790286960,0.000262373,94,11280
11697664,5711.47,2064943122,247793174640,0.000264903,94,11280
11697792,5711.54,2064967186,247796062320,0.000262656,94,11280
11697920,5711.6,2064991250,247798950000,0.000261747,94,11280
11698048,5711.67,2065015314,247801837680,0.000262934,94,11280
11698176,5711.74,2065039378,247804725360,0.000262654,94,11280
11698304,5711.81,2065063442,247807613040,0.000263768,94,11280
11698432,5711.87,2065087506,247810500720,0.000265053,94,11280
11698560,5711.94,2065111570,247813388400,0.000263733,94,11280
11698688,5712.01,2065135634,247816276080,0.000266203,94,11280
11698816,5712.08,2065159698,247819163760,0.000263455,94,11280
11698944,5712.14,2065183762,247822051440,0.000262672,94,11280
11699072,5712.21,2065207826,247824939120,0.000263659,94,11280
11699200,5712.28,2065231890,247827826800,0.000263162,94,11280
11699328,5712.35,2065255954,247830714480,0.000264685,94,11280
11699456,5712.41,2065280018,247833602160,0.000263078,94,11280
11699584,5712.48,2065304082,247836489840,0.000264617,94,11280
11699712,5712.55,2065328146,247839377520,0.000263256,94,11280
11699840,5712.62,2065352210,247842265200,0.000264754,94,11280
11699968,5712.69,2065376274,247845152880,0.000263508,94,11280
11700096,5712.75,2065400338,247848040560,0.000264266,94,11280
11700224,5712.82,2065424402,247850928240,0.000263774,94,11280
11700352,5712.89,2065448466,247853815920,0.00026243,94,11280
11700480,5712.96,2065472530,247856703600,0.000263905,94,11280
11700608,5713.02,2065496594,247859591280,0.000262563,94,11280
11700736,5713.09,2065520658,247862478960,0.000262788,94,11280
11700864,5713.16,2065544722,247865366640,0.000263886,94,11280
11700992,5713.22,2065568786,247868254320,0.000262807,94,11280
11701120,5713.29,2065592850,247871142000,0.000262754,94,11280
11701248,5713.36,2065616914,247874029680,0.000263349,94,11280
11701376,5713.43,2065640978,247876917360,0.000262395,94,11280
11701504,5713.49,2065665042,247879805040,0.000261742,94,11280
11701632,5713.56,2065689106,247882692720,0.000262536,94,11280
11701760,5713.63,2065713170,247885580400,0.00026309,94,11280
11701888,5713.7,2065737234,247888468080,0.00026227,94,11280
11702016,5713.76,2065761298,247891355760,0.000262621,94,11280
11702144,5713.83,2065785362,247894243440,0.000262812,94,11280
11702272,5713.9,2065809426,247897131120,0.000262958,94,11280
11702400,5713.96,2065833490,247900018800,0.000262136,94,11280
11702528,5714.03,2065857554,247902906480,0.000261975,94,11280
11702656,5714.1,2065881618,247905794160,0.000263148,94,11280
11702784,5714.17,2065905682,247908681840,0.000262203,94,11280
11702912,5714.23,2065929746,247911569520,0.000262382,94,11280
11703040,5714.3,2065953810,247914457200,0.00026129,94,11280
11703168,5714.37,2065977874,247917344880,0.000263255,94,11280
11703296,5714.44,2066001938,247920232560,0.000262227,94,11280
11703424,5714.5,2066026002,247923120240,0.000261638,94,11280
11703552,5714.57,2066050066,247926007920,0.000261373,94,11280
11703680,5714.64,2066074130,247928895600,0.00026132,94,11280
11703808,5714.7,2066098194,247931783280,0.000262388,94,11280
11703936,5714.77,2066122258,247934670960,0.000262042,94,11280
11704064,5714.84,2066146322,247937558640,0.000262097,94,11280
11704192,5714.91,2066170386,247940446320,0.000262399,94,11280
11704320,5714.97,2066194450,247943334000,0.000262578,94,11280
11704448,5715.04,2066218514,247946221680,0.000262216,94,11280
11704576,5715.11,2066242578,247949109360,0.000261712,94,11280
11704704,5715.17,2066266642,247951997040,0.000262464,94,11280
11704832,5715.24,2066290706,247954884720,0.000263559,94,11280
11704960,5715.31,2066314770,247957772400,0.000261913,94,11280
11705088,5715.38,2066338834,247960660080,0.000261662,94,11280
11705216,5715.44,2066362898,247963547760,0.000263705,94,11280
11705344,5715.51,2066386962,247966435440,0.000262302,94,11280
11705472,5715.58,2066411026,247969323120,0.00026219,94,11280
11705600,5715.65,2066435090,247972210800,0.000265259,94,11280
11705728,5715.71,2066459154,247975098480,0.000262449,94,11280
11705856,5715.78,2066483218,247977986160,0.000263712,94,11280
11705984,5715.85,2066507282,247980873840,0.00026244,94,11280
11706112,5715.92,2066531346,247983761520,0.000262326,94,11280
11706240,5715.98,2066555410,247986649200,0.000263159,94,11280
11706368,5716.05,2066579474,247989536880,0.000262899,94,11280
11706496,5716.12,2066603538,247992424560,0.000263732,94,11280
11706624,5716.19,2066627602,247995312240,0.000262292,94,11280
11706752,5716.25,2066651666,247998199920,0.000263054,94,11280
11706880,5716.32,2066675730,248001087600,0.000263262,94,11280
11707008,5716.39,2066699794,248003975280,0.000262431,94,11280
11707136,5716.46,2066723858,248006862960,0.000264058,94,11280
11707264,5716.52,2066747922,248009750640,0.000262365,94,11280
11707392,5716.59,2066771986,248012638320,0.000261914,94,11280
11707520,5716.66,2066796050,248015526000,0.000262393,94,11280
11707648,5716.73,2066820114,248018413680,0.000262648,94,11280
11707776,5716.79,2066844178,248021301360,0.000263739,94,11280
11707904,5716.86,2066868242,248024189040,0.0002633,94,11280
11708032,5716.93,2066892306,248027076720,0.000262908,94,11280
11708160,5717,2066916370,248029964400,0.000262625,94,11280
11708288,5717.06,2066940434,248032852080,0.000262595,94,11280
11708416,5717.13,2066964498,248035739760,0.00026481,94,11280
11708544,5717.2,2066988562,248038627440,0.000263818,94,11280
11708672,5717.27,2067012626,248041515120,0.00026229,94,11280
11708800,5717.33,2067036690,248044402800,0.000263508,94,11280
11708928,5717.4,2067060754,248047290480,0.000264867,94,11280
11709056,5717.47,2067084818,248050178160,0.000262976,94,11280
11709184,5717.54,2067108882,248053065840,0.000263439,94,11280
11709312,5717.6,2067132946,248055953520,0.000263022,94,11280
11709440,5717.67,2067157010,248058841200,0.000262108,94,11280
11709568,5717.74,2067181074,248061728880,0.000263975,94,11280
11709696,5717.81,2067205138,248064616560,0.000262696,94,11280
11709824,5717.87,2067229202,248067504240,0.000262702,94,11280
11709952,5717.94,2067253266,248070391920,0.000262851,94,11280
11710080,5718.01,2067277330,248073279600,0.000261708,94,11280
11710208,5718.07,2067301394,248076167280,0.000262439,94,11280
11710336,5718.14,2067325458,248079054960,0.000262507,94,11280
11710464,5718.21,2067349522,248081942640,0.00026284,94,11280
11710592,5718.28,2067373586,248084830320,0.000263014,94,11280
11710720,5718.34,2067397650,248087718000,0.000263243,94,11280
11710848,5718.41,2067421714,248090605680,0.000263407,94,11280
11710976,5718.48,2067445778,248093493360,0.00026192,94,11280
11711104,5718.55,2067469842,248096381040,0.000262038,94,11280
11711232,5718.61,2067493906,248099268720,0.000262779,94,11280
11711360,5718.68,2067517970,248102156400,0.000262527,94,11280
11711488,5718.75,2067542034,248105044080,0.000263299,94,11280
11711616,5718.81,2067566098,248107931760,0.000263669,94,11280
11711744,5718.88,2067590162,248110819440,0.000264533,94,11280
11711872,5718.95,2067614226,248113707120,0.000262136,94,11280
11712000,5719.02,2067638290,248116594800,0.000263835,94,11280
11712128,5719.08,2067662354,248119482480,0.000262921,94,11280
11712256,5719.15,2067686418,248122370160,0.000262217,94,11280
11712384,5719.22,2067710482,248125257840,0.000263359,94,11280
11712512,5719.29,2067734546,248128145520,0.000263773,94,11280
11712640,5719.35,2067758610,248131033200,0.000264017,94,11280
11712768,5719.42,2067782674,248133920880,0.000263129,94,11280
11712896,5719.49,2067806738,248136808560,0.000262816,94,11280
11713024,5719.56,2067830802,248139696240,0.000262152,94,11280
11713152,5719.62,2067854866,248142583920,0.000263138,94,11280
11713280,5719.69,2067878930,248145471600,0.000263004,94,11280
11713408,5719.76,2067902994,248148359280,0.000263792,94,11280
11713536,5719.83,2067927058,248151246960,0.000262854,94,11280
11713664,5719.89,2067951122,248154134640,0.000262793,94,11280
11713792,5719.96,2067975186,248157022320,0.000262687,94,11280
11713920,5720.03,2067999250,248159910000,0.000262648,94,11280
11714048,5720.09,2068023314,248162797680,0.000263723,94,11280
11714176,5720.16,2068047378,248165685360,0.000262807,94,11280
11714304,5720.23,2068071442,248168573040,0.000262545,94,11280
11714432,5720.3,2068095506,248171460720,0.000263251,94,11280
11714560,5720.36,2068119570,248174348400,0.0002624,94,11280
11714688,5720.43,2068143634,248177236080,0.000262666,94,11280
11714816,5720.5,2068167698,248180123760,0.000263048,94,11280
11714944,5720.57,2068191762,248183011440,0.000262891,94,11280
11715072,5720.63,2068215826,248185899120,0.000262135,94,11280
11715200,5720.7,2068239890,248188786800,0.00026333,94,11280
11715328,5720.77,2068263954,248191674480,0.000262411,94,11280
11715456,5720.84,2068288018,248194562160,0.000263127,94,11280
11715584,5720.9,2068312082,248197449840,0.000263539,94,11280
11715712,5720.97,2068336146,248200337520,0.00026274,94,11280
11715840,5721.04,2068360210,248203225200,0.000262204,94,11280
11715968,5721.11,2068384274,248206112880,0.000265719,94,11280
11716096,5721.17,2068408338,248209000560,0.000263301,94,11280
11716224,5721.24,2068432402,248211888240,0.000263787,94,11280
11716352,5721.31,2068456466,248214775920,0.000262336,94,11280
11716480,5721.38,2068480530,248217663600,0.000261923,94,11280
11716608,5721.44,2068504594,248220551280,0.000265878,94,11280
11716736,5721.51,2068528658,248223438960,0.000263366,94,11280
11716864,5721.58,2068552722,248226326640,0.000265451,94,11280
11716992,5721.65,2068576786,248229214320,0.000264159,94,11280
11717120,5721.71,2068600850,248232102000,0.000262529,94,11280
11717248,5721.78,2068624914,248234989680,0.000263667,94,11280
11717376,5721.85,2068648978,248237877360,0.000262803,94,11280
11717504,5721.92,2068673042,248240765040,0.000262977,94,11280
11717632,5721.98,2068697106,248243652720,0.000263944,94,11280
11717760,5722.05,2068721170,248246540400,0.000263158,94,11280
11717888,5722.12,2068745234,248249428080,0.000262499,94,11280
11718016,5722.19,2068769298,248252315760,0.000262994,94,11280
11718144,5722.25,2068793362,248255203440,0.000262832,94,11280
11718272,5722.32,2068817426,248258091120,0.000263517,94,11280
11718400,5722.39,2068841490,248260978800,0.000262606,94,11280
11718528,5722.45,2068865554,248263866480,0.000261787,94,11280
11718656,5722.52,2068889618,248266754160,0.000262775,94,11280
11718784,5722.59,2068913682,248269641840,0.000262968,94,11280
11718912,5722.66,2068937746,248272529520,0.000263071,94,11280
11719040,5722.72,2068961810,248275417200,0.000263232,94,11280
11719168,5722.79,2068985874,248278304880,0.000261932,94,11280
11719296,5722.86,2069009938,248281192560,0.000261997,94,11280
11719424,5722.93,2069034002,248284080240,0.00026333,94,11280
11719552,5722.99,2069058066,248286967920,0.000262891,94,11280
11719680,5723.06,2069082130,248289855600,0.000262262,94,11280
11719808,5723.13,2069106194,248292743280,0.000263315,94,11280
11719936,5723.2,2069130258,248295630960,0.000262228,94,11280
11720064,5723.26,2069154322,248298518640,0.00026232,94,11280
11720192,5723.33,2069178386,248301406320,0.000261674,94,11280
11720320,5723.4,2069202450,248304294000,0.000262248,94,11280
11720448,5723.46,2069226514,248307181680,0.000262468,94,11280
11720576,5723.53,2069250578,248310069360,0.000263126,94,11280
11720704,5723.6,2069274642,248312957040,0.000263447,94,11280
11720832,5723.67,2069298706,248315844720,0.000261763,94,11280
11720960,5723.73,2069322770,248318732400,0.000262048,94,11280
11721088,5723.8,2069346834,248321620080,0.000264058,94,11280
11721216,5723.87,2069370898,248324507760,0.000262952,94,11280
11721344,5723.94,2069394962,248327395440,0.000263092,94,11280
11721472,5724,2069419026,248330283120,0.000263467,94,11280
11721600,5724.07,2069443090,248333170800,0.000262097,94,11280
11721728,5724.14,2069467154,248336058480,0.000262003,94,11280
11721856,5724.21,2069491218,248338946160,0.000261559,94,11280
11721984,5724.27,2069515282,248341833840,0.000262119,94,11280
11722112,5724.34,2069539346,248344721520,0.000262348,94,11280
11722240,5724.41,2069563410,248347609200,0.000262322,94,11280
11722368,5724.47,2069587474,248350496880,0.000263174,94,11280
11722496,5724.54,2069611538,248353384560,0.000263365,94,11280
11722624,5724.61,2069635602,248356272240,0.000261898,94,11280
11722752,5724.68,2069659666,248359159920,0.00026188,94,11280
11722880,5724.74,2069683730,248362047600,0.000262853,94,11280
11723008,5724.81,2069707794,248364935280,0.000262811,94,11280
11723136,5724.88,2069731858,248367822960,0.000263279,94,11280
11723264,5724.95,2069755922,248370710640,0.000263428,94,11280
11723392,5725.01,2069779986,248373598320,0.000262294,94,11280
11723520,5725.08,2069804050,248376486000,0.000262671,94,11280
11723648,5725.15,2069828114,248379373680,0.000263245,94,11280
11723776,5725.22,2069852178,248382261360,0.000262959,94,11280
11723904,5725.28,2069876242,248385149040,0.000263282,94,11280
11724032,5725.35,2069900306,248388036720,0.000263082,94,11280
11724160,5725.42,2069924370,248390924400,0.000262442,94,11280
11724288,5725.49,2069948434,248393812080,0.000262843,94,11280
11724416,5725.55,2069972498,248396699760,0.000263022,94,11280
11724544,5725.62,2069996562,248399587440,0.000262487,94,11280
11724672,5725.69,2070020626,248402475120,0.000263175,94,11280
11724800,5725.75,2070044690,248405362800,0.000263984,94,11280
11724928,5725.82,2070068754,248408250480,0.000261658,94,11280
11725056,5725.89,2070092818,248411138160,0.000263143,94,11280
11725184,5725.96,2070116882,248414025840,0.0002647,94,11280
11725312,5726.03,2070140946,248416913520,0.000263364,94,11280
11725440,5726.09,2070165010,248419801200,0.000262415,94,11280
11725568,5726.16,2070189074,248422688880,0.000265361,94,11280
11725696,5726.23,2070213138,248425576560,0.000262405,94,11280
11725824,5726.3,2070237202,248428464240,0.00026402,94,11280
11725952,5726.36,2070261266,248431351920,0.000263377,94,11280
11726080,5726.43,2070285330,248434239600,0.000261723,94,11280
11726208,5726.5,2070309394,248437127280,0.000262946,94,11280
11726336,5726.57,2070333458,248440014960,0.000261774,94,11280
11726464,5726.63,2070357522,248442902640,0.000262593,94,11280
11726592,5726.7,2070381586,248445790320,0.000261823,94,11280
11726720,5726.77,2070405650,248448678000,0.000261347,94,11280
11726848,5726.84,2070429714,248451565680,0.000262197,94,11280
11726976,5726.9,2070453778,248454453360,0.000264453,94,11280
11727104,5726.97,2070477842,248457341040,0.000263854,94,11280
11727232,5727.04,2070501906,248460228720,0.000263127,94,11280
11727360,5727.11,2070525970,248463116400,0.000262889,94,11280
11727488,5727.17,2070550034,248466004080,0.000263107,94,11280
11727616,5727.24,2070574098,248468891760,0.000263011,94,11280
11727744,5727.31,2070598162,248471779440,0.000265057,94,11280
11727872,5727.38,2070622226,248474667120,0.000263422,94,11280
11728000,5727.44,2070646290,248477554800,0.000261829,94,11280
11728128,5727.51,2070670354,248480442480,0.000261594,94,11280
11728256,5727.58,2070694418,248483330160,0.000261095,94,11280
11728384,5727.64,2070718482,248486217840,0.000262379,94,11280
11728512,5727.71,2070742546,248489105520,0.000262075,94,11280
11728640,5727.78,2070766610,248491993200,0.000263529,94,11280
11728768,5727.85,2070790674,248494880880,0.000263753,94,11280
11728896,5727.91,2070814738,248497768560,0.000262067,94,11280
11729024,5727.98,2070838802,248500656240,0.000261692,94,11280
11729152,5728.05,2070862866,248503543920,0.000263298,94,11280
11729280,5728.12,2070886930,248506431600,0.000262724,94,11280
11729408,5728.18,2070910994,248509319280,0.000262854,94,11280
11729536,5728.25,2070935058,248512206960,0.000263315,94,11280
11729664,5728.32,2070959122,248515094640,0.000261225,94,11280
11729792,5728.39,2070983186,248517982320,0.000263386,94,11280
11729920,5728.45,2071007250,248520870000,0.000261566,94,11280
11730048,5728.52,2071031314,248523757680,0.000262507,94,11280
11730176,5728.59,2071055378,248526645360,0.000264745,94,11280
11730304,5728.66,2071079442,248529533040,0.000261889,94,11280
11730432,5728.72,2071103506,248532420720,0.000261753,94,11280
11730560,5728.79,2071127570,248535308400,0.000265808,94,11280
11730688,5728.86,2071151634,248538196080,0.000264855,94,11280
11730816,5728.93,2071175698,248541083760,0.000262211,94,11280
11730944,5728.99,2071199762,248543971440,0.00026228,94,11280
11731072,5729.06,2071223826,248546859120,0.000261567,94,11280
11731200,5729.13,2071247890,248549746800,0.000261332,94,11280
11731328,5729.19,2071271954,248552634480,0.000262321,94,11280
11731456,5729.26,2071296018,248555522160,0.000262712,94,11280
11731584,5729.33,2071320082,248558409840,0.000262998,94,11280
11731712,5729.4,2071344146,248561297520,0.000262779,94,11280
11731840,5729.46,2071368210,248564185200,0.000262443,94,11280
11731968,5729.53,2071392274,248567072880,0.000265408,94,11280
11732096,5729.6,2071416338,248569960560,0.000262641,94,11280
11732224,5729.67,2071440402,248572848240,0.000262906,94,11280
11732352,5729.73,2071464466,248575735920,0.00026204,94,11280
11732480,5729.8,2071488530,248578623600,0.000266076,94,11280
11732608,5729.87,2071512594,248581511280,0.000262379,94,11280
11732736,5729.94,2071536658,248584398960,0.000263682,94,11280
11732864,5730.01,2071560722,248587286640,0.000262679,94,11280
11732992,5730.07,2071584786,248590174320,0.000263847,94,11280
11733120,5730.14,2071608850,248593062000,0.000264636,94,11280
11733248,5730.21,2071632914,248595949680,0.000265317,94,11280
11733376,5730.28,2071656978,248598837360,0.000262185,94,11280
11733504,5730.34,2071681042,248601725040,0.000262585,94,11280
11733632,5730.41,2071705106,248604612720,0.000262806,94,11280
11733760,5730.48,2071729170,248607500400,0.000263047,94,11280
11733888,5730.55,2071753234,248610388080,0.000263241,94,11280
11734016,5730.61,2071777298,248613275760,0.000261849,94,11280
11734144,5730.68,2071801362,248616163440,0.000264165,94,11280
11734272,5730.75,2071825426,248619051120,0.000262351,94,11280
11734400,5730.82,2071849490,248621938800,0.000262927,94,11280
11734528,5730.88,2071873554,248624826480,0.000264602,94,11280
11734656,5730.95,2071897618,248627714160,0.00026203,94,11280
11734784,5731.02,2071921682,248630601840,0.000265015,94,11280
11734912,5731.09,2071945746,248633489520,0.000262278,94,11280
11735040,5731.15,2071969810,248636377200,0.000264369,94,11280
11735168,5731.22,2071993874,248639264880,0.000261543,94,11280
11735296,5731.29,2072017938,248642152560,0.000262202,94,11280
11735424,5731.36,2072042002,248645040240,0.000263475,94,11280
11735552,5731.42,2072066066,248647927920,0.00026294,94,11280
11735680,5731.49,2072090130,248650815600,0.000265036,94,11280
11735808,5731.56,2072114194,248653703280,0.000264396,94,11280
11735936,5731.63,2072138258,248656590960,0.000263147,94,11280
11736064,5731.69,2072162322,248659478640,0.000263358,94,11280
11736192,5731.76,2072186386,248662366320,0.000263144,94,11280
11736320,5731.83,2072210450,248665254000,0.000265688,94,11280
11736448,5731.9,2072234514,248668141680,0.000262235,94,11280
11736576,5731.97,2072258578,248671029360,0.000263306,94,11280
11736704,5732.03,2072282642,248673917040,0.000262844,94,11280
11736832,5732.1,2072306706,248676804720,0.000265002,94,11280
11736960,5732.17,2072330770,248679692400,0.00026383,94,11280
11737088,5732.24,2072354834,248682580080,0.000262304,94,11280
11737216,5732.3,2072378898,248685467760,0.000262729,94,11280
11737344,5732.37,2072402962,248688355440,0.000262293,94,11280
11737472,5732.44,2072427026,248691243120,0.000263439,94,11280
11737600,5732.51,2072451090,248694130800,0.000263805,94,11280
11737728,5732.57,2072475154,248697018480,0.000262227,94,11280
11737856,5732.64,2072499218,248699906160,0.000263315,94,11280
11737984,5732.71,2072523282,248702793840,0.000261952,94,11280
11738112,5732.77,2072547346,248705681520,0.000263407,94,11280
11738240,5732.84,2072571410,248708569200,0.000265342,94,11280
11738368,5732.91,2072595474,248711456880,0.000262696,94,11280
11738496,5732.98,2072619538,248714344560,0.000264294,94,11280
11738624,5733.04,2072643602,248717232240,0.000261764,94,11280
11738752,5733.11,2072667666,248720119920,0.000261954,94,11280
11738880,5733.18,2072691730,248723007600,0.000262743,94,11280
11739008,5733.25,2072715794,248725895280,0.000265372,94,11280
11739136,5733.31,2072739858,248728782960,0.000261954,94,11280
11739264,5733.38,2072763922,248731670640,0.000263771,94,11280
11739392,5733.45,2072787986,248734558320,0.000262904,94,11280
11739520,5733.52,2072812050,248737446000,0.000262704,94,11280
11739648,5733.58,2072836114,248740333680,0.000262496,94,11280
11739776,5733.65,2072860178,248743221360,0.000261027,94,11280
11739904,5733.72,2072884242,248746109040,0.000263681,94,11280
11740032,5733.79,2072908306,248748996720,0.000263179,94,11280
11740160,5733.85,2072932370,248751884400,0.000262888,94,11280
11740288,5733.92,2072956434,248754772080,0.000263098,94,11280
11740416,5733.99,2072980498,248757659760,0.000261909,94,11280
11740544,5734.06,2073004562,248760547440,0.000262116,94,11280
11740672,5734.12,2073028626,248763435120,0.000262692,94,11280
11740800,5734.19,2073052690,248766322800,0.000262737,94,11280
11740928,5734.26,2073076754,248769210480,0.000265706,94,11280
11741056,5734.33,2073100818,248772098160,0.000261742,94,11280
11741184,5734.39,2073124882,248774985840,0.000264955,94,11280
11741312,5734.46,2073148946,248777873520,0.000262602,94,11280
11741440,5734.53,2073173010,248780761200,0.000264085,94,11280
11741568,5734.6,2073197074,248783648880,0.000262011,94,11280
11741696,5734.66,2073221138,248786536560,0.000262523,94,11280
11741824,5734.73,2073245202,248789424240,0.000263779,94,11280
11741952,5734.8,2073269266,248792311920,0.000265268,94,11280
11742080,5734.87,2073293330,248795199600,0.000265178,94,11280
11742208,5734.94,2073317394,248798087280,0.000262205,94,11280
11742336,5735,2073341458,248800974960,0.000262132,94,11280
11742464,5735.07,2073365522,248803862640,0.000262733,94,11280
11742592,5735.14,2073389586,248806750320,0.000262222,94,11280
11742720,5735.2,2073413650,248809638000,0.000264275,94,11280
11742848,5735.27,2073437714,248812525680,0.000262978,94,11280
11742976,5735.34,2073461778,248815413360,0.000261708,94,11280
11743104,5735.41,2073485842,248818301040,0.000261276,94,11280
11743232,5735.47,2073509906,248821188720,0.000264214,94,11280
11743360,5735.54,2073533970,248824076400,0.000262547,94,11280
11743488,5735.61,2073558034,248826964080,0.000262746,94,11280
11743616,5735.68,2073582098,248829851760,0.000264331,94,11280
11743744,5735.74,2073606162,248832739440,0.000261722,94,11280
11743872,5735.81,2073630226,248835627120,0.000262067,94,11280
11744000,5735.88,2073654290,248838514800,0.000262457,94,11280
11744128,5735.95,2073678354,248841402480,0.000262525,94,11280
11744256,5736.01,2073702418,248844290160,0.000262781,94,11280
11744384,5736.08,2073726482,248847177840,0.00026317,94,11280
11744512,5736.15,2073750546,248850065520,0.000264685,94,11280
11744640,5736.22,2073774610,248852953200,0.000263722,94,11280
11744768,5736.28,2073798674,248855840880,0.00026261,94,11280
11744896,5736.35,2073822738,248858728560,0.000263189,94,11280
11745024,5736.42,2073846802,248861616240,0.000264398,94,11280
11745152,5736.49,2073870866,248864503920,0.000261784,94,11280
11745280,5736.55,2073894930,248867391600,0.000261981,94,11280
11745408,5736.62,2073918994,248870279280,0.000263399,94,11280
11745536,5736.69,2073943058,248873166960,0.000263215,94,11280
11745664,5736.75,2073967122,248876054640,0.000262702,94,11280
11745792,5736.82,2073991186,248878942320,0.000262917,94,11280
11745920,5736.89,2074015250,248881830000,0.000261821,94,11280
11746048,5736.96,2074039314,248884717680,0.000261547,94,11280
11746176,5737.02,2074063378,248887605360,0.000261311,94,11280
11746304,5737.09,2074087442,248890493040,0.000262726,94,11280
11746432,5737.16,2074111506,248893380720,0.000261602,94,11280
11746560,5737.23,2074135570,248896268400,0.000261685,94,11280
11746688,5737.29,2074159634,248899156080,0.000262218,94,11280
11746816,5737.36,2074183698,248902043760,0.000261373,94,11280
11746944,5737.43,2074207762,248904931440,0.000263368,94,11280
11747072,5737.5,2074231826,248907819120,0.000263919,94,11280
11747200,5737.56,2074255890,248910706800,0.000263003,94,11280
11747328,5737.63,2074279954,248913594480,0.00026257,94,11280
