n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
13422336,5941.6,2650150758,402822915216,0.000199016,142,21584
13422464,5941.63,2650168934,402825677968,0.000200333,142,21584
13422592,5941.65,2650187110,402828440720,0.000199199,142,21584
13422720,5941.68,2650205286,402831203472,0.000199523,142,21584
13422848,5941.71,2650223462,402833966224,0.000198609,142,21584
13422976,5941.73,2650241638,402836728976,0.00020103,142,21584
13423104,5941.76,2650259814,402839491728,0.000200053,142,21584
13423232,5941.78,2650277990,402842254480,0.000200355,142,21584
13423360,5941.81,2650296166,402845017232,0.000199276,142,21584
13423488,5941.84,2650314342,402847779984,0.0001997,142,21584
13423616,5941.86,2650332518,402850542736,0.000199534,142,21584
13423744,5941.89,2650350694,402853305488,0.000199425,142,21584
13423872,5941.91,2650368870,402856068240,0.000198316,142,21584
13424000,5941.94,2650387046,402858830992,0.000200194,142,21584
13424128,5941.97,2650405222,402861593744,0.000198804,142,21584
13424256,5941.99,2650423398,402864356496,0.000198991,142,21584
13424384,5942.02,2650441574,402867119248,0.00019854,142,21584
13424512,5942.04,2650459750,402869882000,0.000198495,142,21584
13424640,5942.07,2650477926,402872644752,0.000199208,142,21584
13424768,5942.09,2650496102,402875407504,0.000198496,142,21584
13424896,5942.12,2650514278,402878170256,0.000199727,142,21584
13425024,5942.15,2650532454,402880933008,0.000198024,142,21584
13425152,5942.17,2650550630,402883695760,0.000199851,142,21584
13425280,5942.2,2650568806,402886458512,0.000198955,142,21584
13425408,5942.22,2650586982,402889221264,0.000199803,142,21584
13425536,5942.25,2650605158,402891984016,0.000199441,142,21584
13425664,5942.28,2650623334,402894746768,0.000199534,142,21584
13425792,5942.3,2650641510,402897509520,0.000198399,142,21584
13425920,5942.33,2650659686,402900272272,0.000199277,142,21584
13426048,5942.35,2650677862,402903035024,0.000198045,142,21584
13426176,5942.38,2650696038,402905797776,0.000200614,142,21584
13426304,5942.41,2650714214,402908560528,0.000198594,142,21584
13426432,5942.43,2650732390,402911323280,0.000200373,142,21584
13426560,5942.46,2650750566,402914086032,0.000199004,142,21584
13426688,5942.48,2650768742,402916848784,0.000199644,142,21584
13426816,5942.51,2650786918,402919611536,0.000198225,142,21584
13426944,5942.54,2650805094,402922374288,0.000199858,142,21584
13427072,5942.56,2650823270,402925137040,0.000198941,142,21584
13427200,5942.59,2650841446,402927899792,0.000200104,142,21584
13427328,5942.61,2650859622,402930662544,0.000199382,142,21584
13427456,5942.64,2650877798,402933425296,0.000200164,142,21584
13427584,5942.67,2650895974,402936188048,0.000198518,142,21584
13427712,5942.69,2650914150,402938950800,0.000199469,142,21584
13427840,5942.72,2650932326,402941713552,0.000199682,142,21584
13427968,5942.74,2650950502,402944476304,0.000200007,142,21584
13428096,5942.77,2650968678,402947239056,0.000198132,142,21584
13428224,5942.8,2650986854,402950001808,0.000201063,142,21584
13428352,5942.82,2651005030,402952764560,0.000198654,142,21584
13428480,5942.85,2651023206,402955527312,0.000199988,142,21584
13428608,5942.87,2651041382,402958290064,0.000197964,142,21584
13428736,5942.9,2651059558,402961052816,0.00019959,142,21584
13428864,5942.93,2651077734,402963815568,0.000198979,142,21584
13428992,5942.95,2651095910,402966578320,0.000199933,142,21584
13429120,5942.98,2651114086,402969341072,0.000199758,142,21584
13429248,5943,2651132262,402972103824,0.00020105,142,21584
13429376,5943.03,2651150438,402974866576,0.000198918,142,21584
13429504,5943.05,2651168614,402977629328,0.000199411,142,21584
13429632,5943.08,2651186790,402980392080,0.000199504,142,21584
13429760,5943.11,2651204966,402983154832,0.000199249,142,21584
13429888,5943.13,2651223142,402985917584,0.00019944,142,21584
13430016,5943.16,2651241318,402988680336,0.000199004,142,21584
13430144,5943.18,2651259494,402991443088,0.000199377,142,21584
13430272,5943.21,2651277670,402994205840,0.000198333,142,21584
13430400,5943.24,2651295846,402996968592,0.000200585,142,21584
13430528,5943.26,2651314022,402999731344,0.000199813,142,21584
13430656,5943.29,2651332198,403002494096,0.000199586,142,21584
13430784,5943.31,2651350374,403005256848,0.000199187,142,21584
13430912,5943.34,2651368550,403008019600,0.000200843,142,21584
13431040,5943.36,2651386726,403010782352,0.000198788,142,21584
13431168,5943.39,2651404902,403013545104,0.000199578,142,21584
13431296,5943.42,2651423078,403016307856,0.000199119,142,21584
13431424,5943.44,2651441254,403019070608,0.000199124,142,21584
13431552,5943.47,2651459430,403021833360,0.000198234,142,21584
13431680,5943.49,2651477606,403024596112,0.000198668,142,21584
13431808,5943.52,2651495782,403027358864,0.000199068,142,21584
13431936,5943.55,2651513958,403030121616,0.000198888,142,21584
13432064,5943.57,2651532134,403032884368,0.000200595,142,21584
13432192,5943.6,2651550310,403035647120,0.000199307,142,21584
13432320,5943.62,2651568486,403038409872,0.000200841,142,21584
13432448,5943.65,2651586662,403041172624,0.000199274,142,21584
13432576,5943.67,2651604838,403043935376,0.000201174,142,21584
13432704,5943.7,2651623014,403046698128,0.000199409,142,21584
13432832,5943.73,2651641190,403049460880,0.000201327,142,21584
13432960,5943.75,2651659366,403052223632,0.000200817,142,21584
13433088,5943.78,2651677542,403054986384,0.000200616,142,21584
13433216,5943.8,2651695718,403057749136,0.00019957,142,21584
13433344,5943.83,2651713894,403060511888,0.000201593,142,21584
13433472,5943.86,2651732070,403063274640,0.000199859,142,21584
13433600,5943.88,2651750246,403066037392,0.0002011,142,21584
13433728,5943.91,2651768422,403068800144,0.000201712,142,21584
13433856,5943.93,2651786598,403071562896,0.000199555,142,21584
13433984,5943.96,2651804774,403074325648,0.000200138,142,21584
13434112,5943.98,2651822950,403077088400,0.000198744,142,21584
13434240,5944.01,2651841126,403079851152,0.00020006,142,21584
13434368,5944.04,2651859302,403082613904,0.00019901,142,21584
13434496,5944.06,2651877478,403085376656,0.00020016,142,21584
13434624,5944.09,2651895654,403088139408,0.000199739,142,21584
13434752,5944.11,2651913830,403090902160,0.000200178,142,21584
13434880,5944.14,2651932006,403093664912,0.000199223,142,21584
13435008,5944.17,2651950182,403096427664,0.000200294,142,21584
13435136,5944.19,2651968358,403099190416,0.000199801,142,21584
13435264,5944.22,2651986534,403101953168,0.00019972,142,21584
13435392,5944.24,2652004710,403104715920,0.000199458,142,21584
13435520,5944.27,2652022886,403107478672,0.000200494,142,21584
13435648,5944.29,2652041062,403110241424,0.00020283,142,21584
13435776,5944.32,2652059238,403113004176,0.000200572,142,21584
13435904,5944.35,2652077414,403115766928,0.000202846,142,21584
13436032,5944.37,2652095590,403118529680,0.000198964,142,21584
13436160,5944.4,2652113766,403121292432,0.0001999,142,21584
13436288,5944.42,2652131942,403124055184,0.000199622,142,21584
13436416,5944.45,2652150118,403126817936,0.000200553,142,21584
13436544,5944.48,2652168294,403129580688,0.000199406,142,21584
13436672,5944.5,2652186470,403132343440,0.000200305,142,21584
13436800,5944.53,2652204646,403135106192,0.00019995,142,21584
13436928,5944.55,2652222822,403137868944,0.000200864,142,21584
13437056,5944.58,2652240998,403140631696,0.000199164,142,21584
13437184,5944.6,2652259174,403143394448,0.000200598,142,21584
13437312,5944.63,2652277350,403146157200,0.000198905,142,21584
13437440,5944.66,2652295526,403148919952,0.000199198,142,21584
13437568,5944.68,2652313702,403151682704,0.000200587,142,21584
13437696,5944.71,2652331878,403154445456,0.000199317,142,21584
13437824,5944.73,2652350054,403157208208,0.000200605,142,21584
13437952,5944.76,2652368230,403159970960,0.000199175,142,21584
13438080,5944.79,2652386406,403162733712,0.000200296,142,21584
13438208,5944.81,2652404582,403165496464,0.000199189,142,21584
13438336,5944.84,2652422758,403168259216,0.000201259,142,21584
13438464,5944.86,2652440934,403171021968,0.000199101,142,21584
13438592,5944.89,2652459110,403173784720,0.000200321,142,21584
13438720,5944.91,2652477286,403176547472,0.000198959,142,21584
13438848,5944.94,2652495462,403179310224,0.000201218,142,21584
13438976,5944.97,2652513638,403182072976,0.000200108,142,21584
13439104,5944.99,2652531814,403184835728,0.000198795,142,21584
13439232,5945.02,2652549990,403187598480,0.000199182,142,21584
13439360,5945.04,2652568166,403190361232,0.000199254,142,21584
13439488,5945.07,2652586342,403193123984,0.000200487,142,21584
13439616,5945.09,2652604518,403195886736,0.000199171,142,21584
13439744,5945.12,2652622694,403198649488,0.000199287,142,21584
13439872,5945.15,2652640870,403201412240,0.000199151,142,21584
13440000,5945.17,2652659046,403204174992,0.000199538,142,21584
13440128,5945.2,2652677222,403206937744,0.000198813,142,21584
13440256,5945.22,2652695398,403209700496,0.000199393,142,21584
13440384,5945.25,2652713574,403212463248,0.000199894,142,21584
13440512,5945.28,2652731750,403215226000,0.00019953,142,21584
13440640,5945.3,2652749926,403217988752,0.000200934,142,21584
13440768,5945.33,2652768102,403220751504,0.000199635,142,21584
13440896,5945.35,2652786278,403223514256,0.000200314,142,21584
13441024,5945.38,2652804454,403226277008,0.000200099,142,21584
13441152,5945.4,2652822630,403229039760,0.000202017,142,21584
13441280,5945.43,2652840806,403231802512,0.000201084,142,21584
13441408,5945.46,2652858982,403234565264,0.000200666,142,21584
13441536,5945.48,2652877158,403237328016,0.000200593,142,21584
13441664,5945.51,2652895334,403240090768,0.000201442,142,21584
13441792,5945.53,2652913510,403242853520,0.000200834,142,21584
13441920,5945.56,2652931686,403245616272,0.000200081,142,21584
13442048,5945.58,2652949862,403248379024,0.000200069,142,21584
13442176,5945.61,2652968038,403251141776,0.000199181,142,21584
13442304,5945.64,2652986214,403253904528,0.000199584,142,21584
13442432,5945.66,2653004390,403256667280,0.000199163,142,21584
13442560,5945.69,2653022566,403259430032,0.000200087,142,21584
13442688,5945.71,2653040742,403262192784,0.000200079,142,21584
13442816,5945.74,2653058918,403264955536,0.000199829,142,21584
13442944,5945.77,2653077094,403267718288,0.000199333,142,21584
13443072,5945.79,2653095270,403270481040,0.000200304,142,21584
13443200,5945.82,2653113446,403273243792,0.000200252,142,21584
13443328,5945.84,2653131622,403276006544,0.000200033,142,21584
13443456,5945.87,2653149798,403278769296,0.000201763,142,21584
13443584,5945.9,2653167974,403281532048,0.000199691,142,21584
13443712,5945.92,2653186150,403284294800,0.000202096,142,21584
13443840,5945.95,2653204326,403287057552,0.000201583,142,21584
13443968,5945.97,2653222502,403289820304,0.000199833,142,21584
13444096,5946,2653240678,403292583056,0.000201993,142,21584
13444224,5946.03,2653258854,403295345808,0.000198656,142,21584
13444352,5946.05,2653277030,403298108560,0.000199432,142,21584
13444480,5946.08,2653295206,403300871312,0.000199026,142,21584
13444608,5946.1,2653313382,403303634064,0.000200032,142,21584
13444736,5946.13,2653331558,403306396816,0.000198938,142,21584
13444864,5946.16,2653349734,403309159568,0.000200503,142,21584
13444992,5946.18,2653367910,403311922320,0.000197961,142,21584
13445120,5946.21,2653386086,403314685072,0.000200569,142,21584
13445248,5946.23,2653404262,403317447824,0.000199165,142,21584
13445376,5946.26,2653422438,403320210576,0.000201132,142,21584
13445504,5946.29,2653440614,403322973328,0.000200017,142,21584
13445632,5946.31,2653458790,403325736080,0.000200885,142,21584
13445760,5946.34,2653476966,403328498832,0.000199388,142,21584
13445888,5946.36,2653495142,403331261584,0.000200703,142,21584
13446016,5946.39,2653513318,403334024336,0.000199126,142,21584
13446144,5946.42,2653531494,403336787088,0.000200342,142,21584
13446272,5946.44,2653549670,403339549840,0.000200624,142,21584
13446400,5946.47,2653567846,403342312592,0.000199506,142,21584
13446528,5946.49,2653586022,403345075344,0.000201035,142,21584
13446656,5946.52,2653604198,403347838096,0.000200289,142,21584
13446784,5946.55,2653622374,403350600848,0.000200678,142,21584
13446912,5946.57,2653640550,403353363600,0.000199555,142,21584
13447040,5946.6,2653658726,403356126352,0.000201526,142,21584
13447168,5946.62,2653676902,403358889104,0.000199754,142,21584
13447296,5946.65,2653695078,403361651856,0.000201206,142,21584
13447424,5946.68,2653713254,403364414608,0.000200113,142,21584
13447552,5946.7,2653731430,403367177360,0.000201199,142,21584
13447680,5946.73,2653749606,403369940112,0.000199957,142,21584
13447808,5946.75,2653767782,403372702864,0.000201464,142,21584
13447936,5946.78,2653785958,403375465616,0.000199453,142,21584
13448064,5946.81,2653804134,403378228368,0.000200636,142,21584
13448192,5946.83,2653822310,403380991120,0.000200154,142,21584
13448320,5946.86,2653840486,403383753872,0.000201251,142,21584
13448448,5946.88,2653858662,403386516624,0.000201009,142,21584
13448576,5946.91,2653876838,403389279376,0.00020115,142,21584
13448704,5946.94,2653895014,403392042128,0.000200413,142,21584
13448832,5946.96,2653913190,403394804880,0.000200548,142,21584
13448960,5946.99,2653931366,403397567632,0.000199203,142,21584
13449088,5947.01,2653949542,403400330384,0.000201836,142,21584
13449216,5947.04,2653967718,403403093136,0.000199884,142,21584
13449344,5947.07,2653985894,403405855888,0.000200621,142,21584
13449472,5947.09,2654004070,403408618640,0.000200366,142,21584
13449600,5947.12,2654022246,403411381392,0.000201245,142,21584
13449728,5947.14,2654040422,403414144144,0.000200423,142,21584
13449856,5947.17,2654058598,403416906896,0.000204691,142,21584
13449984,5947.19,2654076774,403419669648,0.00020073,142,21584
13450112,5947.22,2654094950,403422432400,0.000200241,142,21584
13450240,5947.25,2654113126,403425195152,0.000200964,142,21584
13450368,5947.27,2654131302,403427957904,0.000199376,142,21584
13450496,5947.3,2654149478,403430720656,0.0002,142,21584
13450624,5947.32,2654167654,403433483408,0.000199146,142,21584
13450752,5947.35,2654185830,403436246160,0.000200343,142,21584
13450880,5947.38,2654204006,403439008912,0.000199733,142,21584
13451008,5947.4,2654222182,403441771664,0.000199906,142,21584
13451136,5947.43,2654240358,403444534416,0.000199485,142,21584
13451264,5947.45,2654258534,403447297168,0.00019877,142,21584
13451392,5947.48,2654276710,403450059920,0.000200211,142,21584
13451520,5947.5,2654294886,403452822672,0.000199055,142,21584
13451648,5947.53,2654313062,403455585424,0.000200148,142,21584
13451776,5947.56,2654331238,403458348176,0.000198913,142,21584
13451904,5947.58,2654349414,403461110928,0.000199124,142,21584
13452032,5947.61,2654367590,403463873680,0.000199114,142,21584
13452160,5947.63,2654385766,403466636432,0.000200522,142,21584
13452288,5947.66,2654403942,403469399184,0.000199006,142,21584
13452416,5947.68,2654422118,403472161936,0.000200986,142,21584
13452544,5947.71,2654440294,403474924688,0.000199888,142,21584
13452672,5947.74,2654458470,403477687440,0.000199282,142,21584
13452800,5947.76,2654476646,403480450192,0.00020054,142,21584
13452928,5947.79,2654494822,403483212944,0.000199175,142,21584
13453056,5947.81,2654512998,403485975696,0.000200415,142,21584
13453184,5947.84,2654531174,403488738448,0.000199951,142,21584
13453312,5947.86,2654549350,403491501200,0.000200902,142,21584
13453440,5947.9,2654567526,403494263952,0.00019876,142,21584
13453568,5947.92,2654585702,403497026704,0.000200206,142,21584
13453696,5947.95,2654603878,403499789456,0.000199166,142,21584
13453824,5947.97,2654622054,403502552208,0.000200623,142,21584
13453952,5948,2654640230,403505314960,0.000199953,142,21584
13454080,5948.03,2654658406,403508077712,0.000199654,142,21584
13454208,5948.05,2654676582,403510840464,0.000198674,142,21584
13454336,5948.08,2654694758,403513603216,0.000199802,142,21584
13454464,5948.1,2654712934,403516365968,0.000198665,142,21584
13454592,5948.13,2654731110,403519128720,0.000199735,142,21584
13454720,5948.15,2654749286,403521891472,0.000198819,142,21584
13454848,5948.18,2654767462,403524654224,0.000200618,142,21584
13454976,5948.21,2654785638,403527416976,0.000199403,142,21584
13455104,5948.23,2654803814,403530179728,0.000200679,142,21584
13455232,5948.26,2654821990,403532942480,0.000198582,142,21584
13455360,5948.28,2654840166,403535705232,0.000200531,142,21584
13455488,5948.31,2654858342,403538467984,0.000198264,142,21584
13455616,5948.34,2654876518,403541230736,0.000200138,142,21584
13455744,5948.36,2654894694,403543993488,0.000199806,142,21584
13455872,5948.39,2654912870,403546756240,0.000199129,142,21584
13456000,5948.41,2654931046,403549518992,0.000200522,142,21584
13456128,5948.44,2654949222,403552281744,0.000198991,142,21584
13456256,5948.46,2654967398,403555044496,0.000199722,142,21584
13456384,5948.49,2654985574,403557807248,0.000197673,142,21584
13456512,5948.52,2655003750,403560570000,0.000198768,142,21584
13456640,5948.54,2655021926,403563332752,0.00019897,142,21584
13456768,5948.57,2655040102,403566095504,0.000201058,142,21584
13456896,5948.59,2655058278,403568858256,0.000199702,142,21584
13457024,5948.62,2655076454,403571621008,0.000199897,142,21584
13457152,5948.65,2655094630,403574383760,0.000198947,142,21584
13457280,5948.67,2655112806,403577146512,0.000200964,142,21584
13457408,5948.7,2655130982,403579909264,0.000199713,142,21584
13457536,5948.72,2655149158,403582672016,0.0001995,142,21584
13457664,5948.75,2655167334,403585434768,0.000199253,142,21584
13457792,5948.78,2655185510,403588197520,0.000200628,142,21584
13457920,5948.8,2655203686,403590960272,0.00019954,142,21584
13458048,5948.83,2655221862,403593723024,0.00019942,142,21584
13458176,5948.85,2655240038,403596485776,0.000199506,142,21584
13458304,5948.88,2655258214,403599248528,0.000198698,142,21584
13458432,5948.9,2655276390,403602011280,0.000200472,142,21584
13458560,5948.93,2655294566,403604774032,0.000199116,142,21584
13458688,5948.96,2655312742,403607536784,0.000201051,142,21584
13458816,5948.98,2655330918,403610299536,0.000199337,142,21584
13458944,5949.01,2655349094,403613062288,0.000200865,142,21584
13459072,5949.03,2655367270,403615825040,0.00020029,142,21584
13459200,5949.06,2655385446,403618587792,0.000200682,142,21584
13459328,5949.08,2655403622,403621350544,0.000200135,142,21584
13459456,5949.11,2655421798,403624113296,0.000199269,142,21584
13459584,5949.14,2655439974,403626876048,0.000200988,142,21584
13459712,5949.16,2655458150,403629638800,0.00019967,142,21584
13459840,5949.19,2655476326,403632401552,0.00020003,142,21584
13459968,5949.21,2655494502,403635164304,0.000199646,142,21584
13460096,5949.24,2655512678,403637927056,0.000200191,142,21584
13460224,5949.27,2655530854,403640689808,0.000199061,142,21584
13460352,5949.29,2655549030,403643452560,0.000200259,142,21584
13460480,5949.32,2655567206,403646215312,0.000199605,142,21584
13460608,5949.34,2655585382,403648978064,0.000199981,142,21584
13460736,5949.37,2655603558,403651740816,0.000201217,142,21584
13460864,5949.39,2655621734,403654503568,0.000199175,142,21584
13460992,5949.42,2655639910,403657266320,0.000200096,142,21584
13461120,5949.45,2655658086,403660029072,0.000200744,142,21584
13461248,5949.47,2655676262,403662791824,0.00020142,142,21584
13461376,5949.5,2655694438,403665554576,0.000200499,142,21584
13461504,5949.52,2655712614,403668317328,0.000201447,142,21584
13461632,5949.55,2655730790,403671080080,0.00019999,142,21584
13461760,5949.57,2655748966,403673842832,0.000200922,142,21584
13461888,5949.6,2655767142,403676605584,0.000200313,142,21584
13462016,5949.63,2655785318,403679368336,0.000201602,142,21584
13462144,5949.65,2655803494,403682131088,0.000201437,142,21584
13462272,5949.68,2655821670,403684893840,0.00020144,142,21584
13462400,5949.7,2655839846,403687656592,0.000203614,142,21584
13462528,5949.73,2655858022,403690419344,0.000199794,142,21584
13462656,5949.76,2655876198,403693182096,0.000201744,142,21584
13462784,5949.78,2655894374,403695944848,0.000200084,142,21584
13462912,5949.81,2655912550,403698707600,0.000199761,142,21584
13463040,5949.83,2655930726,403701470352,0.000199503,142,21584
13463168,5949.86,2655948902,403704233104,0.000200465,142,21584
13463296,5949.88,2655967078,403706995856,0.000199441,142,21584
13463424,5949.91,2655985254,403709758608,0.000200176,142,21584
13463552,5949.94,2656003430,403712521360,0.000199521,142,21584
13463680,5949.96,2656021606,403715284112,0.000199984,142,21584
13463808,5949.99,2656039782,403718046864,0.000198674,142,21584
13463936,5950.01,2656057958,403720809616,0.000200148,142,21584
13464064,5950.04,2656076134,403723572368,0.000200467,142,21584
13464192,5950.07,2656094310,403726335120,0.000199856,142,21584
13464320,5950.09,2656112486,403729097872,0.00020041,142,21584
13464448,5950.12,2656130662,403731860624,0.000199602,142,21584
13464576,5950.14,2656148838,403734623376,0.00020084,142,21584
13464704,5950.17,2656167014,403737386128,0.000199327,142,21584
13464832,5950.19,2656185190,403740148880,0.000200556,142,21584
13464960,5950.22,2656203366,403742911632,0.000199504,142,21584
13465088,5950.25,2656221542,403745674384,0.000200684,142,21584
13465216,5950.27,2656239718,403748437136,0.000199887,142,21584
13465344,5950.3,2656257894,403751199888,0.000200781,142,21584
13465472,5950.32,2656276070,403753962640,0.000200181,142,21584
13465600,5950.35,2656294246,403756725392,0.000200911,142,21584
13465728,5950.37,2656312422,403759488144,0.000199077,142,21584
13465856,5950.4,2656330598,403762250896,0.000198362,142,21584
13465984,5950.43,2656348774,403765013648,0.000200608,142,21584
13466112,5950.45,2656366950,403767776400,0.000198921,142,21584
13466240,5950.48,2656385126,403770539152,0.000199861,142,21584
13466368,5950.5,2656403302,403773301904,0.000198958,142,21584
13466496,5950.53,2656421478,403776064656,0.000199567,142,21584
13466624,5950.56,2656439654,403778827408,0.000199032,142,21584
13466752,5950.58,2656457830,403781590160,0.000200678,142,21584
13466880,5950.61,2656476006,403784352912,0.000199806,142,21584
13467008,5950.63,2656494182,403787115664,0.000200349,142,21584
13467136,5950.66,2656512358,403789878416,0.000199204,142,21584
13467264,5950.68,2656530534,403792641168,0.000199468,142,21584
13467392,5950.71,2656548710,403795403920,0.000201473,142,21584
13467520,5950.74,2656566886,403798166672,0.000199013,142,21584
13467648,5950.76,2656585062,403800929424,0.000200208,142,21584
13467776,5950.79,2656603238,403803692176,0.000199017,142,21584
13467904,5950.81,2656621414,403806454928,0.000199814,142,21584
13468032,5950.84,2656639590,403809217680,0.000200122,142,21584
13468160,5950.87,2656657766,403811980432,0.000199568,142,21584
13468288,5950.89,2656675942,403814743184,0.000198579,142,21584
13468416,5950.92,2656694118,403817505936,0.000200115,142,21584
13468544,5950.94,2656712294,403820268688,0.000198861,142,21584
13468672,5950.97,2656730470,403823031440,0.000200518,142,21584
13468800,5950.99,2656748646,403825794192,0.000199395,142,21584
13468928,5951.02,2656766822,403828556944,0.000200587,142,21584
13469056,5951.05,2656784998,403831319696,0.000199074,142,21584
13469184,5951.07,2656803174,403834082448,0.000198899,142,21584
13469312,5951.1,2656821350,403836845200,0.00020035,142,21584
13469440,5951.12,2656839526,403839607952,0.000200095,142,21584
13469568,5951.15,2656857702,403842370704,0.000201809,142,21584
13469696,5951.18,2656875878,403845133456,0.000199425,142,21584
13469824,5951.2,2656894054,403847896208,0.000200085,142,21584
13469952,5951.23,2656912230,403850658960,0.000200787,142,21584
13470080,5951.25,2656930406,403853421712,0.000200295,142,21584
13470208,5951.28,2656948582,403856184464,0.000200805,142,21584
13470336,5951.3,2656966758,403858947216,0.000201128,142,21584
13470464,5951.33,2656984934,403861709968,0.000200684,142,21584
13470592,5951.36,2657003110,403864472720,0.000201009,142,21584
13470720,5951.38,2657021286,403867235472,0.00019984,142,21584
13470848,5951.41,2657039462,403869998224,0.000201486,142,21584
13470976,5951.43,2657057638,403872760976,0.000201116,142,21584
13471104,5951.46,2657075814,403875523728,0.000200074,142,21584
13471232,5951.49,2657093990,403878286480,0.000200233,142,21584
13471360,5951.51,2657112166,403881049232,0.000198772,142,21584
13471488,5951.54,2657130342,403883811984,0.000199144,142,21584
13471616,5951.56,2657148518,403886574736,0.000198511,142,21584
13471744,5951.59,2657166694,403889337488,0.000200144,142,21584
13471872,5951.61,2657184870,403892100240,0.000199083,142,21584
13472000,5951.64,2657203046,403894862992,0.000200212,142,21584
13472128,5951.67,2657221222,403897625744,0.000199442,142,21584
13472256,5951.69,2657239398,403900388496,0.000199882,142,21584
13472384,5951.72,2657257574,403903151248,0.000199306,142,21584
13472512,5951.74,2657275750,403905914000,0.000199336,142,21584
13472640,5951.77,2657293926,403908676752,0.000200333,142,21584
13472768,5951.8,2657312102,403911439504,0.000199678,142,21584
13472896,5951.82,2657330278,403914202256,0.000200019,142,21584
13473024,5951.85,2657348454,403916965008,0.000198643,142,21584
13473152,5951.87,2657366630,403919727760,0.000200247,142,21584
13473280,5951.9,2657384806,403922490512,0.00019946,142,21584
13473408,5951.92,2657402982,403925253264,0.000199865,142,21584
13473536,5951.95,2657421158,403928016016,0.000199565,142,21584
13473664,5951.98,2657439334,403930778768,0.000199118,142,21584
13473792,5952,2657457510,403933541520,0.000200423,142,21584
13473920,5952.03,2657475686,403936304272,0.000199623,142,21584
13474048,5952.05,2657493862,403939067024,0.000199711,142,21584
13474176,5952.08,2657512038,403941829776,0.000200203,142,21584
13474304,5952.11,2657530214,403944592528,0.00019901,142,21584
13474432,5952.13,2657548390,403947355280,0.000199469,142,21584
13474560,5952.16,2657566566,403950118032,0.000199291,142,21584
13474688,5952.18,2657584742,403952880784,0.000199731,142,21584
13474816,5952.21,2657602918,403955643536,0.000199944,142,21584
13474944,5952.23,2657621094,403958406288,0.000199436,142,21584
13475072,5952.26,2657639270,403961169040,0.000199719,142,21584
13475200,5952.29,2657657446,403963931792,0.000200394,142,21584
13475328,5952.31,2657675622,403966694544,0.000200378,142,21584
13475456,5952.34,2657693798,403969457296,0.000199212,142,21584
13475584,5952.36,2657711974,403972220048,0.00019983,142,21584
13475712,5952.39,2657730150,403974982800,0.000199177,142,21584
13475840,5952.42,2657748326,403977745552,0.000200668,142,21584
13475968,5952.44,2657766502,403980508304,0.000199837,142,21584
13476096,5952.47,2657784678,403983271056,0.000200494,142,21584
13476224,5952.49,2657802854,403986033808,0.000199802,142,21584
13476352,5952.52,2657821030,403988796560,0.000200169,142,21584
13476480,5952.55,2657839206,403991559312,0.000200348,142,21584
13476608,5952.57,2657857382,403994322064,0.000200044,142,21584
13476736,5952.6,2657875558,403997084816,0.000198303,142,21584
13476864,5952.62,2657893734,403999847568,0.000199489,142,21584
13476992,5952.65,2657911910,404002610320,0.000199843,142,21584
13477120,5952.68,2657930086,404005373072,0.000205781,142,21584
13477248,5952.7,2657948262,404008135824,0.000198093,142,21584
13477376,5952.73,2657966438,404010898576,0.000199769,142,21584
13477504,5952.75,2657984614,404013661328,0.000198462,142,21584
13477632,5952.78,2658002790,404016424080,0.000199683,142,21584
13477760,5952.8,2658020966,404019186832,0.000198,142,21584
13477888,5952.83,2658039142,404021949584,0.000199176,142,21584
13478016,5952.86,2658057318,404024712336,0.00019777,142,21584
13478144,5952.88,2658075494,404027475088,0.000199804,142,21584
13478272,5952.91,2658093670,404030237840,0.000198323,142,21584
13478400,5952.93,2658111846,404033000592,0.000199786,142,21584
13478528,5952.96,2658130022,404035763344,0.000199942,142,21584
13478656,5952.99,2658148198,404038526096,0.000198983,142,21584
13478784,5953.01,2658166374,404041288848,0.000200203,142,21584
13478912,5953.04,2658184550,404044051600,0.000198856,142,21584
13479040,5953.06,2658202726,404046814352,0.000199724,142,21584
13479168,5953.09,2658220902,404049577104,0.000198589,142,21584
13479296,5953.12,2658239078,404052339856,0.000199456,142,21584
13479424,5953.14,2658257254,404055102608,0.00019879,142,21584
13479552,5953.17,2658275430,404057865360,0.000200784,142,21584
13479680,5953.19,2658293606,404060628112,0.00019879,142,21584
13479808,5953.22,2658311782,404063390864,0.000200093,142,21584
13479936,5953.25,2658329958,404066153616,0.000198512,142,21584
13480064,5953.27,2658348134,404068916368,0.000200477,142,21584
13480192,5953.3,2658366310,404071679120,0.000198976,142,21584
13480320,5953.32,2658384486,404074441872,0.000200368,142,21584
13480448,5953.35,2658402662,404077204624,0.000198813,142,21584
13480576,5953.38,2658420838,404079967376,0.000199248,142,21584
13480704,5953.4,2658439014,404082730128,0.000200072,142,21584
13480832,5953.43,2658457190,404085492880,0.000199776,142,21584
13480960,5953.45,2658475366,404088255632,0.000198914,142,21584
13481088,5953.48,2658493542,404091018384,0.000200659,142,21584
13481216,5953.5,2658511718,404093781136,0.000198961,142,21584
13481344,5953.53,2658529894,404096543888,0.000200595,142,21584
13481472,5953.56,2658548070,404099306640,0.000201233,142,21584
13481600,5953.58,2658566246,404102069392,0.000200159,142,21584
13481728,5953.61,2658584422,404104832144,0.000199326,142,21584
