test,bs,n,alloc,init,init_accesses,init_bytes,insert,insert_accesses,insert_bytes,search,search_accesses,search_bytes,delete,delete_accesses,delete_bytes,disk,max_mem_level
somap,131,14,3.06042e-05,0,0,0,0.00398838,244,1161440,0.00404186,244,1161440,0.00410682,244,1161440,0,0
somap,131,15,3.06447e-05,0,0,0,0.00452462,260,1326000,0.00466362,260,1326000,0.00471741,260,1326000,0,0
somap,131,16,5.84108e-05,0,0,0,0.00626004,280,1523200,0.0061063,280,1523200,0.00597458,280,1523200,0,0
somap,131,17,6.00573e-05,0,0,0,0.00701374,296,1710880,0.00684506,296,1710880,0.00678444,296,1710880,0,0
somap,131,18,5.10977e-05,0,0,0,0.00789987,312,1909440,0.00772544,312,1909440,0.00767368,312,1909440,0,0
somap,131,19,4.24108e-05,0,0,0,0.00884437,332,2144720,0.00869443,332,2144720,0.00871129,332,2144720,0,0
somap,131,20,7.48987e-05,0,0,0,0.0102499,348,2366400,0.00996826,348,2366400,0.00988361,348,2366400,0,0
somap,227,1,1.03575e-06,0,0,0,4.35793e-05,20,10640,3.69803e-05,20,10640,3.80175e-05,20,10640,0,0
somap,227,2,2.4633e-05,0,0,0,0.00012215,36,38304,0.000122059,36,38304,0.00012343,36,38304,0,0
somap,227,3,1.94233e-05,0,0,0,0.000250442,52,82992,0.000250521,52,82992,0.000248588,52,82992,0,0
somap,227,4,1.70257e-05,0,0,0,0.00043443,72,153216,0.000452114,72,153216,0.000438865,72,153216,0,0
somap,227,5,1.90285e-05,0,0,0,0.000661742,88,234080,0.000684335,88,234080,0.000684025,88,234080,0,0
somap,227,6,1.83168e-05,0,0,0,0.00092874,104,331968,0.000964051,104,331968,0.000957196,104,331968,0,0
somap,227,7,1.79887e-05,0,0,0,0.00126134,124,461776,0.00132298,124,461776,0.00130256,124,461776,0,0
somap,227,8,1.77715e-05,0,0,0,0.00159102,140,595840,0.0016582,140,595840,0.00166489,140,595840,0,0
somap,227,9,1.97058e-05,0,0,0,0.00196647,156,746928,0.00201633,156,746928,0.00204116,156,746928,0,0
somap,227,10,2.06262e-05,0,0,0,0.00242463,176,936320,0.00251725,176,936320,0.00253287,176,936320,0,0
somap,227,11,2.46675e-05,0,0,0,0.00288419,192,1123584,0.00295211,192,1123584,0.00299928,192,1123584,0,0
somap,227,12,2.82675e-05,0,0,0,0.00335993,208,1327872,0.00347204,208,1327872,0.00349809,208,1327872,0,0
somap,227,13,2.80668e-05,0,0,0,0.00399686,228,1576848,0.00407435,228,1576848,0.00413815,228,1576848,0,0
somap,227,14,3.66325e-05,0,0,0,0.00457072,244,1817312,0.00471705,244,1817312,0.00479967,244,1817312,0,0
somap,227,15,6.61665e-05,0,0,0,0.00620298,260,2074800,0.0060438,260,2074800,0.0059549,260,2074800,0,0
somap,227,16,4.42628e-05,0,0,0,0.00702307,280,2383360,0.00684645,280,2383360,0.00683177,280,2383360,0,0
somap,227,17,3.82335e-05,0,0,0,0.00788069,296,2677024,0.00770858,296,2677024,0.00769762,296,2677024,0,0
somap,227,18,3.87433e-05,0,0,0,0.00885233,312,2987712,0.00868853,312,2987712,0.00874151,312,2987712,0,0
somap,227,19,6.9152e-05,0,0,0,0.0104518,332,3355856,0.0102553,332,3355856,0.0102327,332,3355856,0,0
somap,227,20,6.42938e-05,0,0,0,0.0116587,348,3702720,0.0113702,348,3702720,0.0113967,348,3702720,0,0
somap,4067,1,2.03725e-06,0,0,0,0.000187497,20,164240,0.000187114,20,164240,0.000188246,20,164240,0,0
somap,4067,2,2.5712e-05,0,0,0,0.000660306,36,591264,0.000659079,36,591264,0.000654568,36,591264,0,0
somap,4067,3,1.75835e-05,0,0,0,0.00140047,52,1281072,0.00142095,52,1281072,0.00141162,52,1281072,0,0
somap,4067,4,1.91462e-05,0,0,0,0.00257323,72,2365056,0.00259995,72,2365056,0.00260415,72,2365056,0,0
somap,4067,5,2.00905e-05,0,0,0,0.00389192,88,3613280,0.00396465,88,3613280,0.00396607,88,3613280,0,0
somap,4067,6,2.60205e-05,0,0,0,0.00548781,104,5124288,0.00560087,104,5124288,0.00560936,104,5124288,0,0
somap,4067,7,2.95135e-05,0,0,0,0.00758673,124,7128016,0.00779302,124,7128016,0.00783179,124,7128016,0,0
somap,4067,8,5.4486e-05,0,0,0,0.00976026,140,9197440,0.0100135,140,9197440,0.0101034,140,9197440,0,0
somap,4067,9,5.21097e-05,0,0,0,0.0122351,156,11529648,0.012531,156,11529648,0.0126169,156,11529648,0,0
somap,4067,10,4.6434e-05,0,0,0,0.0151364,176,14453120,0.0155275,176,14453120,0.0156574,176,14453120,0,0
somap,4067,11,4.51008e-05,0,0,0,0.02028,192,17343744,0.0197388,192,17343744,0.0196683,192,17343744,0,0
somap,4067,12,7.40253e-05,0,0,0,0.0246467,208,20497152,0.0238796,208,20497152,0.0236155,208,20497152,0,0
somap,4067,13,7.68453e-05,0,0,0,0.0293805,228,24340368,0.0286966,228,24340368,0.0284046,228,24340368,0,0
somap,4067,14,7.45097e-05,0,0,0,0.0340494,244,28052192,0.0333348,244,28052192,0.0329845,244,28052192,0,0
somap,4067,15,8.07623e-05,0,0,0,0.0393141,260,32026800,0.0384781,260,32026800,0.038159,260,32026800,0,0
somap,4067,16,7.5289e-05,0,0,0,0.0452746,280,36789760,0.0444246,280,36789760,0.0441168,280,36789760,0,0
somap,4067,17,8.17487e-05,0,0,0,0.051149,296,41322784,0.0503209,296,41322784,0.0498955,296,41322784,0,0
somap,4067,18,9.12065e-05,0,0,0,0.0573541,312,46118592,0.0565107,312,46118592,0.0559464,312,46118592,0,0
somap,4067,19,8.7436e-05,0,0,0,0.0649445,332,51801296,0.0638276,332,51801296,0.0634204,332,51801296,0,0
somap,4067,20,9.46517e-05,0,0,0,0.0721036,348,57155520,0.0708063,348,57155520,0.0703295,348,57155520,0,0
domap,11,1,2.44375e-06,0,0,0,0.000277133,112,18400,0.000117158,56,9200,0.00011566,56,9200,0,0
domap,11,2,1.8349e-05,0,0,0,0.000560647,176,45600,0.000274907,88,22800,0.0002702,88,22800,0,0
domap,11,3,3.74603e-05,0,0,0,0.00103046,248,88800,0.000515543,124,44400,0.000506029,124,44400,0,0
domap,11,4,4.92165e-05,0,0,0,0.001646,320,145600,0.000815689,160,72800,0.000813757,160,72800,0,0
domap,11,5,4.41303e-05,0,0,0,0.00233744,384,212800,0.00117389,192,106400,0.00117834,192,106400,0,0
domap,11,6,3.98383e-05,0,0,0,0.00320791,456,298400,0.0016435,228,149200,0.00164205,228,149200,0,0
domap,11,7,3.6846e-05,0,0,0,0.00419581,528,397600,0.0021594,264,198800,0.00216576,264,198800,0,0
domap,11,8,3.92345e-05,0,0,0,0.00520403,592,504800,0.00268718,296,252400,0.00269967,296,252400,0,0
domap,11,9,4.2986e-05,0,0,0,0.00639493,664,632800,0.00328936,332,316400,0.00332376,332,316400,0,0
domap,11,10,4.45015e-05,0,0,0,0.00771132,736,774400,0.00396041,368,387200,0.00401111,368,387200,0,0
domap,11,11,4.25008e-05,0,0,0,0.00904619,800,921600,0.00463837,400,460800,0.0046809,400,460800,0,0
domap,11,12,5.21785e-05,0,0,0,0.0106269,872,1092000,0.00544716,436,546000,0.00549156,436,546000,0,0
domap,11,13,5.00038e-05,0,0,0,0.0124379,944,1276000,0.00634349,472,638000,0.00635519,472,638000,0,0
domap,11,14,5.2917e-05,0,0,0,0.0141693,1008,1463200,0.00722442,504,731600,0.00725615,504,731600,0,0
domap,11,15,4.85278e-05,0,0,0,0.0162955,1080,1676000,0.00826805,540,838000,0.00831847,540,838000,0,0
domap,11,16,5.94275e-05,0,0,0,0.0187081,1152,1902400,0.00949807,576,951200,0.00992006,576,951200,0,0
domap,11,17,5.5286e-05,0,0,0,0.0216928,1216,2129600,0.0107869,608,1064800,0.0108318,608,1064800,0,0
domap,11,18,8.41947e-05,0,0,0,0.0262891,1288,2384800,0.0128979,644,1192400,0.0128272,644,1192400,0,0
domap,11,19,8.78143e-05,0,0,0,0.029841,1360,2653600,0.0145212,680,1326800,0.0145111,680,1326800,0,0
domap,11,20,9.03547e-05,0,0,0,0.033234,1424,2920800,0.0161791,712,1460400,0.0160686,712,1460400,0,0
domap,131,1,1.083e-06,0,0,0,0.000307196,112,62560,0.000139835,56,31280,0.00013643,56,31280,0,0
domap,131,2,2.50937e-05,0,0,0,0.000662246,176,155040,0.000326199,88,77520,0.000319167,88,77520,0,0
domap,131,3,3.74753e-05,0,0,0,0.00123201,248,301920,0.000607751,124,150960,0.000609469,124,150960,0,0
domap,131,4,4.0937e-05,0,0,0,0.00196153,320,495040,0.000977696,160,247520,0.000977833,160,247520,0,0
domap,131,5,4.0597e-05,0,0,0,0.00280016,384,723520,0.00141535,192,361760,0.00141463,192,361760,0,0
domap,131,6,4.16238e-05,0,0,0,0.00385486,456,1014560,0.00196878,228,507280,0.00197631,228,507280,0,0
domap,131,7,4.17768e-05,0,0,0,0.00505394,528,1351840,0.00260563,264,675920,0.00260349,264,675920,0,0
domap,131,8,4.18743e-05,0,0,0,0.00628722,592,1716320,0.00325585,296,858160,0.00327328,296,858160,0,0
domap,131,9,4.34302e-05,0,0,0,0.00773888,664,2151520,0.0039958,332,1075760,0.00403761,332,1075760,0,0
domap,131,10,4.6197e-05,0,0,0,0.00936184,736,2632960,0.00482669,368,1316480,0.00487689,368,1316480,0,0
domap,131,11,4.46597e-05,0,0,0,0.0109569,800,3133440,0.00568935,400,1566720,0.00573382,400,1566720,0,0
domap,131,12,4.7165e-05,0,0,0,0.0128644,872,3712800,0.00665566,436,1856400,0.00672371,436,1856400,0,0
domap,131,13,5.74983e-05,0,0,0,0.0149529,944,4338400,0.0077219,472,2169200,0.00780026,472,2169200,0,0
domap,131,14,6.2557e-05,0,0,0,0.0170991,1008,4974880,0.00883174,504,2487440,0.00888295,504,2487440,0,0
domap,131,15,6.87138e-05,0,0,0,0.021243,1080,5698400,0.0106321,540,2849200,0.010645,540,2849200,0,0
domap,131,16,6.64365e-05,0,0,0,0.0256982,1152,6468160,0.0127289,576,3234080,0.012675,576,3234080,0,0
domap,131,17,8.56307e-05,0,0,0,0.0294099,1216,7240640,0.0144448,608,3620320,0.0144353,608,3620320,0,0
domap,131,18,0.000105393,0,0,0,0.0338351,1288,8108320,0.0165446,644,4054160,0.0164348,644,4054160,0,0
domap,131,19,9.81745e-05,0,0,0,0.0381038,1360,9022240,0.018573,680,4511120,0.0184574,680,4511120,0,0
domap,131,20,0.000101809,0,0,0,0.0426134,1424,9930720,0.0208806,712,4965360,0.0206717,712,4965360,0,0
domap,227,1,2.40675e-06,0,0,0,0.000344537,112,97888,0.000157772,56,48944,0.000153157,56,48944,0,0
domap,227,2,1.83523e-05,0,0,0,0.000743691,176,242592,0.000366754,88,121296,0.000359926,88,121296,0,0
domap,227,3,3.3801e-05,0,0,0,0.00139102,248,472416,0.000687633,124,236208,0.000685226,124,236208,0,0
domap,227,4,3.5899e-05,0,0,0,0.00221902,320,774592,0.00111408,160,387296,0.00111522,160,387296,0,0
domap,227,5,4.0747e-05,0,0,0,0.00318517,384,1132096,0.00161432,192,566048,0.00160856,192,566048,0,0
domap,227,6,4.14797e-05,0,0,0,0.00439927,456,1587488,0.00224588,228,793744,0.00225218,228,793744,0,0
domap,227,7,3.84265e-05,0,0,0,0.00578846,528,2115232,0.00296698,264,1057616,0.00297732,264,1057616,0,0
domap,227,8,4.7347e-05,0,0,0,0.00719935,592,2685536,0.00371562,296,1342768,0.00374265,296,1342768,0,0
domap,227,9,5.4177e-05,0,0,0,0.00890088,664,3366496,0.00460258,332,1683248,0.00463597,332,1683248,0,0
domap,227,10,6.00978e-05,0,0,0,0.0107464,736,4119808,0.00557998,368,2059904,0.00560539,368,2059904,0,0
domap,227,11,5.86367e-05,0,0,0,0.0126604,800,4902912,0.00656725,400,2451456,0.00662631,400,2451456,0,0
domap,227,12,5.8765e-05,0,0,0,0.0148515,872,5809440,0.00764972,436,2904720,0.00772207,436,2904720,0,0
domap,227,13,5.40883e-05,0,0,0,0.0172137,944,6788320,0.00887397,472,3394160,0.00895222,472,3394160,0,0
domap,227,14,6.4292e-05,0,0,0,0.0213263,1008,7784224,0.0106498,504,3892112,0.0106682,504,3892112,0,0
domap,227,15,7.46693e-05,0,0,0,0.0261352,1080,8916320,0.0128874,540,4458160,0.0128558,540,4458160,0,0
domap,227,16,8.4524e-05,0,0,0,0.0302408,1152,10120768,0.0149208,576,5060384,0.0148326,576,5060384,0,0
domap,227,17,9.68897e-05,0,0,0,0.0345853,1216,11329472,0.016884,608,5664736,0.0168462,608,5664736,0,0
domap,227,18,9.70392e-05,0,0,0,0.0390785,1288,12687136,0.0191119,644,6343568,0.0190485,644,6343568,0,0
domap,227,19,0.000100372,0,0,0,0.0437057,1360,14117152,0.0214041,680,7058576,0.0214132,680,7058576,0,0
domap,227,20,0.000106407,0,0,0,0.0494836,1424,15538656,0.0240747,712,7769328,0.0239545,712,7769328,0,0
domap,4067,1,4.46225e-06,0,0,0,0.00172937,112,1511008,0.000852249,56,755504,0.000853704,56,755504,0,0
domap,4067,2,2.86853e-05,0,0,0,0.00419248,176,3744672,0.00209623,88,1872336,0.00209523,88,1872336,0,0
domap,4067,3,4.89888e-05,0,0,0,0.00802526,248,7292256,0.00403181,124,3646128,0.00403127,124,3646128,0,0
domap,4067,4,5.15467e-05,0,0,0,0.0131082,320,11956672,0.0066056,160,5978336,0.00660721,160,5978336,0,0
domap,4067,5,6.29535e-05,0,0,0,0.0191011,384,17475136,0.009654,192,8737568,0.00964953,192,8737568,0,0
domap,4067,6,8.06472e-05,0,0,0,0.0266692,456,24504608,0.0135524,228,12252304,0.0135592,228,12252304,0,0
domap,4067,7,8.43828e-05,0,0,0,0.0354622,528,32650912,0.0180886,264,16325456,0.0180928,264,16325456,0,0
domap,4067,8,8.42762e-05,0,0,0,0.044796,592,41454176,0.0228117,296,20727088,0.0229558,296,20727088,0,0
domap,4067,9,8.96695e-05,0,0,0,0.0560459,664,51965536,0.0286404,332,25982768,0.0287658,332,25982768,0,0
domap,4067,10,8.34372e-05,0,0,0,0.0714733,736,63593728,0.0355388,368,31796864,0.0355294,368,31796864,0,0
domap,4067,11,9.44792e-05,0,0,0,0.0892353,800,75681792,0.0436606,400,37840896,0.0434068,400,37840896,0,0
domap,4067,12,9.82792e-05,0,0,0,0.106661,872,89675040,0.0522079,436,44837520,0.0519976,436,44837520,0,0
domap,4067,13,0.000104399,0,0,0,0.125934,944,104785120,0.0615169,472,52392560,0.0612116,472,52392560,0,0
domap,4067,14,0.000117497,0,0,0,0.145343,1008,120157984,0.0712196,504,60078992,0.0709401,504,60078992,0,0
domap,4067,15,0.00011614,0,0,0,0.168096,1080,137633120,0.082408,540,68816560,0.0819752,540,68816560,0,0
domap,4067,16,0.000119966,0,0,0,0.19181,1152,156225088,0.0941019,576,78112544,0.093808,576,78112544,0,0
domap,4067,17,0.000112307,0,0,0,0.215999,1216,174882752,0.10622,608,87441376,0.105648,608,87441376,0,0
domap,4067,18,0.000113473,0,0,0,0.242821,1288,195839776,0.119432,644,97919888,0.11884,644,97919888,0,0
domap,4067,19,0.000110319,0,0,0,0.271878,1360,217913632,0.133529,680,108956816,0.133099,680,108956816,0,0
somap,11,21,8.07575e-06,0,0,0,0.0107313,364,764400,0.010072,364,764400,0.00865511,364,764400,0,0
somap,11,22,8.6545e-06,0,0,0,0.00999733,384,844800,0.00970064,384,844800,0.00962574,384,844800,0,0
somap,11,23,7.23025e-06,0,0,0,0.0105925,400,920000,0.0103154,400,920000,0.0102962,400,920000,0,0
somap,131,21,8.3435e-06,0,0,0,0.0111064,364,2598960,0.010897,364,2598960,0.0108709,364,2598960,0,0
somap,131,22,8.45875e-06,0,0,0,0.0125476,384,2872320,0.012179,384,2872320,0.012057,384,2872320,0,0
somap,131,23,9.12875e-06,0,0,0,0.0137431,400,3128000,0.0133975,400,3128000,0.0132972,400,3128000,0,0
somap,227,21,1.01872e-05,0,0,0,0.0129614,364,4066608,0.0125795,364,4066608,0.0124295,364,4066608,0,0
somap,227,22,9.84825e-06,0,0,0,0.0145873,384,4494336,0.0143171,384,4494336,0.0141596,384,4494336,0,0
somap,227,23,1.03707e-05,0,0,0,0.0160465,400,4894400,0.0155993,400,4894400,0.0154522,400,4894400,0,0
domap,11,21,1.20437e-05,0,0,0,0.0380674,1496,3218400,0.0184562,748,1609200,0.0184293,748,1609200,0,0
domap,11,22,1.50503e-05,0,0,0,0.0422292,1568,3529600,0.0204017,784,1764800,0.0203819,784,1764800,0,0
domap,11,23,1.17535e-05,0,0,0,0.0461606,1632,3836800,0.0224011,816,1918400,0.0223037,816,1918400,0,0
domap,131,21,1.2246e-05,0,0,0,0.0473451,1496,10942560,0.0230957,748,5471280,0.0230499,748,5471280,0,0
domap,131,22,1.11712e-05,0,0,0,0.0522765,1568,12000640,0.0256132,784,6000320,0.0255749,784,6000320,0,0
domap,131,23,1.2502e-05,0,0,0,0.0581578,1632,13045120,0.0285238,816,6522560,0.0283359,816,6522560,0,0
domap,227,21,1.27577e-05,0,0,0,0.0546051,1496,17121888,0.0266974,748,8560944,0.026665,748,8560944,0,0
domap,227,22,1.3839e-05,0,0,0,0.0611509,1568,18777472,0.0298729,784,9388736,0.0296386,784,9388736,0,0
domap,227,23,1.32202e-05,0,0,0,0.0669709,1632,20411776,0.0328017,816,10205888,0.032651,816,10205888,0,0
soram,32,21,1.0986e-05,3.02587,1,402652992,4.464e-05,2,4200,4.1404e-05,2,4200,3.81493e-05,2,4200,0,255
soram,32,22,1.1707e-05,6.04877,1,805306176,4.46615e-05,2,4400,4.32272e-05,2,4400,4.13295e-05,2,4400,0,255
soram,32,23,1.66463e-05,12.1042,1,1610612544,4.91535e-05,2,4600,4.34577e-05,2,4600,4.44005e-05,2,4600,0,255
soram,152,21,1.38447e-05,4.17572,1,1409285472,5.2112e-05,2,14280,4.95305e-05,2,14280,4.69555e-05,2,14280,0,255
soram,152,22,1.6701e-05,8.35472,1,2818571616,5.488e-05,2,14960,5.12297e-05,2,14960,5.34645e-05,2,14960,0,255
soram,152,23,1.76927e-05,16.6986,1,5637143904,5.77442e-05,2,15640,5.2947e-05,2,15640,5.3338e-05,2,15640,0,255
soram,248,21,1.6722e-05,5.06731,1,2214591456,6.3678e-05,2,22344,5.91895e-05,2,22344,5.96065e-05,2,22344,0,255
soram,248,22,1.63597e-05,10.1331,1,4429183968,6.24555e-05,2,23408,6.16597e-05,2,23408,6.45435e-05,2,23408,0,255
soram,248,23,2.38992e-05,20.2895,1,8858368992,6.67887e-05,2,24472,6.6573e-05,2,24472,6.28418e-05,2,24472,0,255
doram,32,21,6.44925e-06,0,0,0,0.000224546,8,17200,0.000103913,4,8600,9.97222e-05,4,8600,0,255
doram,32,22,4.3805e-06,0,0,0,0.000233459,8,18000,0.000114369,4,9000,0.000104906,4,9000,0,255
doram,32,23,4.24725e-06,0,0,0,0.000229823,8,18800,0.000108898,4,9400,0.000108645,4,9400,0,255
doram,152,21,4.37525e-06,0,0,0,0.000257723,8,58480,0.000123685,4,29240,0.000123242,4,29240,0,255
doram,152,22,4.23825e-06,0,0,0,0.00027099,8,61200,0.00012857,4,30600,0.000129997,4,30600,0,255
doram,152,23,4.3255e-06,0,0,0,0.000281323,8,63920,0.000140852,4,31960,0.000137954,4,31960,0,255
doram,248,21,4.564e-06,0,0,0,0.000298899,8,91504,0.000146218,4,45752,0.000139723,4,45752,0,255
doram,248,22,4.447e-06,0,0,0,0.000308932,8,95760,0.000147012,4,47880,0.00014835,4,47880,0,255
doram,248,23,4.67725e-06,0,0,0,0.000328071,8,100016,0.000156809,4,50008,0.000161845,4,50008,0,255
sostack,32,21,4.2665e-06,0,0,0,5.3817e-05,2,4200,4.94445e-05,2,4200,4.45145e-05,2,4200,0,255
sostack,32,22,2.1105e-06,0,0,0,5.1862e-05,2,4400,5.35017e-05,2,4400,4.59613e-05,2,4400,0,255
sostack,32,23,2.55075e-06,0,0,0,5.4237e-05,2,4600,5.1929e-05,2,4600,4.81572e-05,2,4600,0,255
sostack,152,21,2.427e-06,0,0,0,6.03252e-05,2,14280,5.8578e-05,2,14280,5.34375e-05,2,14280,0,255
sostack,152,22,2.349e-06,0,0,0,6.79933e-05,2,14960,6.0925e-05,2,14960,5.55668e-05,2,14960,0,255
sostack,152,23,2.327e-06,0,0,0,6.73277e-05,2,15640,6.55827e-05,2,15640,5.8067e-05,2,15640,0,255
sostack,248,21,2.50075e-06,0,0,0,6.93882e-05,2,22344,6.72818e-05,2,22344,6.33685e-05,2,22344,0,255
sostack,248,22,2.389e-06,0,0,0,7.23238e-05,2,23408,7.09858e-05,2,23408,6.33005e-05,2,23408,0,255
sostack,248,23,2.5235e-06,0,0,0,7.71945e-05,2,24472,7.77992e-05,2,24472,6.63718e-05,2,24472,0,255
pstack,32,21,0.00296294,0,0,0,0.00754164,1,64,2.7e-08,1,64,2.98375e-06,1,64,0,255
pstack,32,22,0.0106654,0,0,0,0.015843,1,64,2.55e-08,1,64,3.678e-06,1,64,0,255
pstack,32,23,0.0216634,0,0,0,0.0319066,1,64,2.6e-08,1,64,6.275e-06,1,64,0,255
pstack,152,21,0.000726398,0,0,0,0.0073866,1,176,2.55e-08,1,176,2.514e-06,1,176,0,255
pstack,152,22,0.0113776,0,0,0,0.0163324,1,176,4.825e-08,1,176,8.14425e-06,1,176,0,255
pstack,152,23,0.0222055,0,0,0,0.0319981,1,176,6.675e-08,1,176,8.53975e-06,1,176,0,255
pstack,248,21,0.00177024,0,0,0,0.00739554,1,272,2.625e-08,1,272,2.3315e-06,1,272,0,255
pstack,248,22,0.0108232,0,0,0,0.0155029,1,272,2.6e-08,1,272,3.44725e-06,1,272,0,255
pstack,248,23,0.0219729,0,0,0,0.0319894,1,272,2.525e-08,1,272,8.0605e-06,1,272,0,255
pstack,4088,21,0.000759132,0,0,0,0.00740717,1,4112,2.6e-08,1,4112,2.9645e-06,1,4112,0,255
pstack,4088,22,0.0110614,0,0,0,0.015963,1,4112,2.55e-08,1,4112,7.57225e-06,1,4112,0,255
pstack,4088,23,0.0221654,0,0,0,0.0322909,1,4112,2.55e-08,1,4112,1.0603e-05,1,4112,0,255
soheap,32,21,4.72075e-06,0,0,0,0.000112963,5,17280,0.00011383,5,17856,0.00010768,5,18048,0,255
soheap,32,22,2.92275e-06,0,0,0,0.000113964,5,18048,0.000109374,5,18624,0.000109258,5,18960,0,255
soheap,32,23,3.19175e-06,0,0,0,0.000116377,5,18816,0.000114384,5,19392,0.000114616,5,19632,0,255
soheap,152,21,3.20275e-06,0,0,0,0.000129067,5,60480,0.000127271,5,62496,0.000133221,5,63336,0,255
soheap,152,22,2.9275e-06,0,0,0,0.000142668,5,63168,0.00013206,5,65184,0.000135113,5,66192,0,255
soheap,152,23,3.15425e-06,0,0,0,0.000144423,5,65856,0.000149603,5,67872,0.000141167,5,68712,0,255
soheap,248,21,3.21975e-06,0,0,0,0.000152998,5,95040,0.000145326,5,98208,0.000146553,5,99792,0,255
soheap,248,22,3.259e-06,0,0,0,0.000161284,5,99264,0.000153716,5,102432,0.000153336,5,103752,0,255
soheap,248,23,3.44075e-06,0,0,0,0.000162896,5,103488,0.000163712,5,106656,0.00016256,5,108240,0,255
doheap,32,21,6.558e-06,0,0,0,0.00034675,15,53952,1.307e-06,2,384,0.000454723,20,74016,0,255
doheap,32,22,4.606e-06,0,0,0,0.000346975,15,56256,1.292e-06,2,384,0.000448412,20,76944,0,255
doheap,32,23,4.85525e-06,0,0,0,0.000368672,15,58560,1.28175e-06,2,384,0.000470789,20,79872,0,255
doheap,152,21,4.847e-06,0,0,0,0.000413908,15,188832,1.4035e-06,2,1344,0.00053711,20,259056,0,255
doheap,152,22,4.83425e-06,0,0,0,0.000435662,15,196896,1.4785e-06,2,1344,0.000562198,20,269808,0,255
doheap,152,23,5.05225e-06,0,0,0,0.000448786,15,204960,1.4195e-06,2,1344,0.000591105,20,279552,0,255
doheap,248,21,5.08075e-06,0,0,0,0.000472269,15,296736,1.4815e-06,2,2112,0.000605678,20,407088,0,255
doheap,248,22,5.02975e-06,0,0,0,0.000500886,15,309408,1.53e-06,2,2112,0.00063511,20,423720,0,255
somap,11,21,6.16588e-05,0,0,0,0.00865591,364,764400,0.00844504,364,764400,0.00838471,364,764400,0,0
somap,11,22,6.4496e-05,0,0,0,0.00980643,384,844800,0.00950146,384,844800,0.00952289,384,844800,0,0
somap,11,23,8.40062e-05,0,0,0,0.0110797,400,920000,0.0107662,400,920000,0.0106996,400,920000,0,0
somap,131,21,7.04527e-05,0,0,0,0.0111214,364,2598960,0.0107735,364,2598960,0.0108373,364,2598960,0,0
somap,131,22,7.4859e-05,0,0,0,0.0125384,384,2872320,0.0122527,384,2872320,0.0122313,384,2872320,0,0
somap,131,23,7.58028e-05,0,0,0,0.0138762,400,3128000,0.0136069,400,3128000,0.0134694,400,3128000,0,0
somap,227,21,7.67865e-05,0,0,0,0.0130048,364,4066608,0.0127633,364,4066608,0.0126289,364,4066608,0,0
somap,227,22,7.0651e-05,0,0,0,0.0143417,384,4494336,0.0141177,384,4494336,0.0140041,384,4494336,0,0
somap,227,23,7.75225e-05,0,0,0,0.0159617,400,4894400,0.0155583,400,4894400,0.0154127,400,4894400,0,0
domap,11,21,0.000127314,0,0,0,0.0378046,1496,3218400,0.0184423,748,1609200,0.0183502,748,1609200,0,0
domap,11,22,0.000114077,0,0,0,0.0420399,1568,3529600,0.0205913,784,1764800,0.0204169,784,1764800,0,0
domap,11,23,0.000121607,0,0,0,0.0465202,1632,3836800,0.0227245,816,1918400,0.0225368,816,1918400,0,0
domap,131,21,0.000112619,0,0,0,0.0478296,1496,10942560,0.0233202,748,5471280,0.0231593,748,5471280,0,0
domap,131,22,0.000103223,0,0,0,0.0532764,1568,12000640,0.0260352,784,6000320,0.0257966,784,6000320,0,0
domap,131,23,0.000106656,0,0,0,0.0589669,1632,13045120,0.0288537,816,6522560,0.0287145,816,6522560,0,0
domap,227,21,0.000112283,0,0,0,0.0559184,1496,17121888,0.0273288,748,8560944,0.0269922,748,8560944,0,0
domap,227,22,0.00010755,0,0,0,0.0617117,1568,18777472,0.0302812,784,9388736,0.0299218,784,9388736,0,0
domap,227,23,0.00011682,0,0,0,0.0680451,1632,20411776,0.0332228,816,10205888,0.0330671,816,10205888,0,0
somap,11,24,7.992e-06,0,0,0,0.0118956,416,998400,0.0116379,416,998400,0.011604,416,998400,0,0
somap,11,25,6.315e-06,0,0,0,0.0130458,432,1080000,0.0126866,432,1080000,0.0126758,432,1080000,0,0
somap,11,26,7.972e-06,0,0,0,0.0144733,452,1175200,0.014053,452,1175200,0.0142189,452,1175200,0,0
somap,131,24,6.96525e-06,0,0,0,0.0149814,416,3394560,0.0146089,416,3394560,0.014652,416,3394560,0,0
somap,131,25,7.44275e-06,0,0,0,0.0164928,432,3672000,0.0161735,432,3672000,0.0161535,432,3672000,0,0
domap,11,24,1.25678e-05,0,0,0,0.0509735,1696,4156800,0.0248476,848,2078400,0.0245422,848,2078400,0,0
domap,11,25,1.3683e-05,0,0,0,0.0564428,1768,4510400,0.0278609,884,2255200,0.0271525,884,2255200,0,0
domap,11,26,1.45547e-05,0,0,0,0.0615107,1840,4877600,0.029888,920,2438800,0.0296337,920,2438800,0,0
domap,131,24,1.58893e-05,0,0,0,0.0640663,1696,14133120,0.0313722,848,7066560,0.0311312,848,7066560,0,0
soram,32,24,1.4648e-05,23.5394,1,3221225280,4.97635e-05,2,4800,4.55035e-05,2,4800,4.39642e-05,2,4800,0,255
soram,32,25,1.65825e-05,47.0198,1,6442450752,4.98722e-05,2,5000,4.7332e-05,2,5000,4.59503e-05,2,5000,0,255
